Model,Attack,Partition,Aggregator,Iteration,TestAccuracy,TestLoss,xi,A
cnn,static,noniid,TriMean,30,0.0981,2.3065154964447023,3.304011106491089,2.571824073791504
cnn,static,noniid,TriMean,31,0.0991,2.3066337768554686,3.3072361946105957,2.600503444671631
cnn,static,noniid,TriMean,32,0.1017,2.3067555000305178,3.308656930923462,2.601609230041504
cnn,static,noniid,TriMean,33,0.1045,2.3068829303741456,3.3114585876464844,2.612198829650879
cnn,static,noniid,TriMean,34,0.1094,2.3070179599761964,3.310529947280884,2.620680332183838
cnn,static,noniid,TriMean,35,0.1132,2.307162508392334,3.3178091049194336,2.6311397552490234
cnn,static,noniid,TriMean,36,0.1169,2.3073157176971435,3.321821451187134,2.6405463218688965
cnn,static,noniid,TriMean,37,0.1203,2.3074776721954344,3.326890707015991,2.668229579925537
cnn,static,noniid,TriMean,38,0.1227,2.307645681762695,3.3330883979797363,2.661925792694092
cnn,static,noniid,TriMean,39,0.1253,2.307818006134033,3.3378474712371826,2.6666057109832764
cnn,static,noniid,TriMean,40,0.1261,2.308003004074097,3.3492019176483154,2.70316481590271
cnn,static,noniid,TriMean,41,0.1267,2.30819871673584,3.3583855628967285,2.7341084480285645
cnn,static,noniid,TriMean,42,0.1267,2.3084048496246337,3.3689541816711426,2.731907367706299
cnn,static,noniid,TriMean,43,0.1273,2.308617638397217,3.378077983856201,2.7491753101348877
cnn,static,noniid,TriMean,44,0.1268,2.3088376403808595,3.3839659690856934,2.7659173011779785
cnn,static,noniid,TriMean,45,0.1265,2.309064842224121,3.3933191299438477,2.7708663940429688
cnn,static,noniid,TriMean,46,0.1261,2.3093027828216552,3.4056811332702637,2.8114891052246094
cnn,static,noniid,TriMean,47,0.1256,2.3095516036987305,3.4191782474517822,2.8040006160736084
cnn,static,noniid,TriMean,48,0.1249,2.309810769271851,3.434049367904663,2.794604539871216
cnn,static,noniid,TriMean,49,0.1245,2.310078789138794,3.444286823272705,2.7936489582061768
cnn,static,noniid,FABA,0,0.0695,2.303394153213501,1.8849676847457886,1.4150794744491577
cnn,static,noniid,FABA,1,0.0744,2.3032339923858642,1.8855483531951904,1.4143140316009521
cnn,static,noniid,FABA,2,0.0919,2.303080214691162,1.8885785341262817,1.4253517389297485
cnn,static,noniid,FABA,3,0.1139,2.302932413101196,1.8915011882781982,1.4282180070877075
cnn,static,noniid,FABA,4,0.124,2.302791708755493,1.8936362266540527,1.4364099502563477
cnn,static,noniid,FABA,5,0.1268,2.302656151199341,1.8975729942321777,1.444546103477478
cnn,static,noniid,FABA,6,0.1292,2.3025274398803712,1.9017821550369263,1.4508556127548218
cnn,static,noniid,FABA,7,0.1307,2.302407155609131,1.9074124097824097,1.451132893562317
cnn,static,noniid,FABA,8,0.132,2.302294506072998,1.9099328517913818,1.4655513763427734
cnn,static,noniid,FABA,9,0.1332,2.30218975982666,1.9151298999786377,1.4674832820892334
cnn,static,noniid,FABA,10,0.1342,2.3020928272247314,1.9190150499343872,1.4798144102096558
cnn,static,noniid,FABA,11,0.1356,2.3020034896850587,1.9243563413619995,1.485250473022461
cnn,static,noniid,FABA,12,0.1371,2.3019219551086425,1.930823802947998,1.4679368734359741
cnn,static,noniid,FABA,13,0.138,2.301848058319092,1.9346116781234741,1.4801560640335083
cnn,static,noniid,FABA,14,0.1396,2.301782321548462,1.9400599002838135,1.4828102588653564
cnn,static,noniid,FABA,15,0.1406,2.301724736404419,1.9429587125778198,1.471693515777588
cnn,static,noniid,FABA,16,0.1416,2.3016744930267334,1.9505404233932495,1.4707714319229126
cnn,static,noniid,FABA,17,0.143,2.301633429336548,1.9560269117355347,1.4744470119476318
cnn,static,noniid,FABA,18,0.144,2.3015996295928955,1.9634848833084106,1.4731096029281616
cnn,static,noniid,FABA,19,0.1451,2.3015745735168456,1.9720157384872437,1.4690715074539185
cnn,static,noniid,FABA,20,0.1457,2.3015576377868654,1.9823209047317505,1.483106255531311
cnn,static,noniid,FABA,21,0.147,2.3015511657714844,1.9924986362457275,1.4963150024414062
cnn,static,noniid,FABA,22,0.1481,2.3015537483215334,2.001354694366455,1.5056521892547607
cnn,static,noniid,FABA,23,0.1486,2.301564642715454,2.013674736022949,1.5205146074295044
cnn,static,noniid,FABA,24,0.1492,2.30158592338562,2.0234551429748535,1.5317773818969727
cnn,static,noniid,FABA,25,0.1499,2.301616653442383,2.032782793045044,1.5223323106765747
cnn,static,noniid,FABA,26,0.1501,2.3016584106445315,2.0424811840057373,1.5293254852294922
cnn,static,noniid,FABA,27,0.1511,2.3017102813720705,2.0512897968292236,1.5353705883026123
cnn,static,noniid,FABA,28,0.1513,2.301774506378174,2.062483072280884,1.5555388927459717
cnn,static,noniid,FABA,29,0.1521,2.3018498809814454,2.0772898197174072,1.5529214143753052
cnn,static,noniid,FABA,30,0.1528,2.301932759857178,2.090510845184326,1.5569736957550049
cnn,static,noniid,FABA,31,0.153,2.3020243743896485,2.102864980697632,1.55299973487854
cnn,static,noniid,FABA,32,0.1534,2.3021309669494627,2.115288019180298,1.5733634233474731
cnn,static,noniid,FABA,33,0.1532,2.3022485298156736,2.1314890384674072,1.5747357606887817
cnn,static,noniid,FABA,34,0.1532,2.302379204559326,2.14302396774292,1.594683051109314
cnn,static,noniid,FABA,35,0.1534,2.302522275924683,2.1549088954925537,1.603226661682129
cnn,static,noniid,FABA,36,0.1533,2.3026746059417724,2.1678175926208496,1.5898091793060303
cnn,static,noniid,FABA,37,0.1536,2.3028374992370604,2.182368516921997,1.5894721746444702
cnn,static,noniid,FABA,38,0.1536,2.303016316986084,2.200623035430908,1.610761046409607
cnn,static,noniid,FABA,39,0.1536,2.303209895324707,2.2169504165649414,1.614582896232605
cnn,static,noniid,FABA,40,0.1536,2.303420054244995,2.233224630355835,1.6339037418365479
cnn,static,noniid,FABA,41,0.1537,2.303647236251831,2.2486233711242676,1.6477404832839966
cnn,static,noniid,FABA,42,0.154,2.3038906799316408,2.2667629718780518,1.6526798009872437
cnn,static,noniid,FABA,43,0.1543,2.304149823379517,2.285123109817505,1.6625007390975952
cnn,static,noniid,FABA,44,0.1544,2.304426445007324,2.3031258583068848,1.6684949398040771
cnn,static,noniid,FABA,45,0.1545,2.3047214488983156,2.3243088722229004,1.667381763458252
cnn,static,noniid,FABA,46,0.155,2.3050348609924316,2.3452036380767822,1.6831248998641968
cnn,static,noniid,FABA,47,0.1555,2.305366189956665,2.3658692836761475,1.6907950639724731
cnn,static,noniid,FABA,48,0.1557,2.30571946144104,2.3878185749053955,1.7044483423233032
cnn,static,noniid,FABA,49,0.1564,2.3060929039001463,2.407810926437378,1.710723876953125
cnn,static,noniid,CC,0,0.088,2.3009879707336425,2.4694647789001465,2.0997424125671387
cnn,static,noniid,CC,1,0.0771,2.300769624328613,2.4677674770355225,2.0688304901123047
cnn,static,noniid,CC,2,0.1146,2.3005791877746584,2.461890697479248,2.0544018745422363
cnn,static,noniid,CC,3,0.1138,2.3004077075958254,2.458216905593872,2.051455020904541
cnn,static,noniid,CC,4,0.1135,2.300251633453369,2.446974039077759,2.0502872467041016
cnn,static,noniid,CC,5,0.1135,2.3001078010559084,2.440718412399292,2.0469226837158203
cnn,static,noniid,CC,6,0.1135,2.2999790943145753,2.433706045150757,2.017289161682129
cnn,static,noniid,CC,7,0.1135,2.2998658145904542,2.42336368560791,2.0065860748291016
cnn,static,noniid,CC,8,0.1135,2.299768463897705,2.423825263977051,2.002350091934204
cnn,static,noniid,CC,9,0.1135,2.2996872161865234,2.42329478263855,1.9890631437301636
cnn,static,noniid,CC,10,0.1135,2.299620299530029,2.420015335083008,1.9695199728012085
cnn,static,noniid,CC,11,0.1135,2.299567429733276,2.4220759868621826,1.948678970336914
cnn,static,noniid,CC,12,0.1135,2.2995267196655274,2.4234466552734375,1.936426043510437
cnn,static,noniid,CC,13,0.1135,2.2994998558044433,2.4278273582458496,1.927377700805664
cnn,static,noniid,CC,14,0.1135,2.2994866664886473,2.432363986968994,1.9112815856933594
cnn,static,noniid,CC,15,0.1135,2.2994853790283205,2.434743881225586,1.9051562547683716
cnn,static,noniid,CC,16,0.1135,2.2994955249786377,2.4393413066864014,1.9015084505081177
cnn,static,noniid,CC,17,0.1135,2.299514637374878,2.4437968730926514,1.8941694498062134
cnn,static,noniid,CC,18,0.1135,2.299541616821289,2.4485204219818115,1.8822782039642334
cnn,static,noniid,CC,19,0.1135,2.299578651428223,2.450650453567505,1.881193995475769
cnn,static,noniid,CC,20,0.1135,2.299626868438721,2.4532322883605957,1.8951330184936523
cnn,static,noniid,CC,21,0.1135,2.2996830905914307,2.454453945159912,1.8874900341033936
cnn,static,noniid,CC,22,0.1135,2.2997471126556395,2.4627556800842285,1.8906272649765015
cnn,static,noniid,CC,23,0.1135,2.2998230712890626,2.463430643081665,1.9012986421585083
cnn,static,noniid,CC,24,0.1138,2.2999086837768554,2.4658405780792236,1.9076874256134033
cnn,static,noniid,CC,25,0.1139,2.300002119064331,2.4711859226226807,1.904165506362915
cnn,static,noniid,CC,26,0.1139,2.3001060832977296,2.4726438522338867,1.915736198425293
cnn,static,noniid,CC,27,0.1142,2.300213296890259,2.4766407012939453,1.891076922416687
cnn,static,noniid,CC,28,0.1144,2.300332297897339,2.4833145141601562,1.8785414695739746
cnn,static,noniid,CC,29,0.1148,2.300462073135376,2.4869346618652344,1.882033348083496
cnn,static,noniid,CC,30,0.1154,2.300602488708496,2.4926905632019043,1.8745462894439697
cnn,static,noniid,CC,31,0.1164,2.3007547752380373,2.503650188446045,1.8823555707931519
cnn,static,noniid,CC,32,0.1168,2.3009199073791504,2.5113778114318848,1.89725661277771
cnn,static,noniid,CC,33,0.1177,2.3010938640594483,2.516308546066284,1.8893680572509766
cnn,static,noniid,CC,34,0.1191,2.3012792327880858,2.5241944789886475,1.8880419731140137
cnn,static,noniid,CC,35,0.1207,2.3014742092132567,2.534531831741333,1.882989764213562
cnn,static,noniid,CC,36,0.1221,2.3016846866607668,2.547075033187866,1.8988094329833984
cnn,static,noniid,CC,37,0.1239,2.301903404998779,2.5552122592926025,1.9083558320999146
cnn,static,noniid,CC,38,0.1259,2.3021351474761964,2.5658512115478516,1.9099494218826294
cnn,static,noniid,CC,39,0.1285,2.302377847671509,2.579672336578369,1.9168756008148193
cnn,static,noniid,CC,40,0.1317,2.302634952163696,2.5916872024536133,1.9324042797088623
cnn,static,noniid,CC,41,0.1349,2.3029117397308347,2.6041343212127686,1.953822374343872
cnn,static,noniid,CC,42,0.1381,2.3032036407470704,2.61501145362854,1.952033519744873
cnn,static,noniid,CC,43,0.1407,2.303511928939819,2.6277318000793457,1.9606736898422241
cnn,static,noniid,CC,44,0.1429,2.3038433856964113,2.6423728466033936,1.990893006324768
cnn,static,noniid,CC,45,0.1458,2.3041952083587645,2.6547904014587402,2.0051448345184326
cnn,static,noniid,CC,46,0.1495,2.304559398651123,2.670535087585449,2.0027647018432617
cnn,static,noniid,CC,47,0.153,2.3049418140411375,2.684032440185547,2.01668643951416
cnn,static,noniid,CC,48,0.1564,2.3053407402038575,2.6977415084838867,2.015225887298584
cnn,static,noniid,CC,49,0.1596,2.305761645889282,2.713467597961426,2.027524471282959
cnn,static,noniid,LFighter,0,0.1615,2.3024564739227293,1.8353042602539062,1.499829649925232
cnn,static,noniid,LFighter,1,0.1711,2.3023766231536866,1.836441993713379,1.4930140972137451
cnn,static,noniid,LFighter,2,0.1782,2.302301791000366,1.838271975517273,1.4682451486587524
cnn,static,noniid,LFighter,3,0.1826,2.30223191986084,1.8435322046279907,1.4659123420715332
cnn,static,noniid,LFighter,4,0.1851,2.3021687522888183,1.847496509552002,1.467738151550293
cnn,static,noniid,LFighter,5,0.1845,2.3021142318725585,1.849959373474121,1.4657329320907593
cnn,static,noniid,LFighter,6,0.1814,2.30206717300415,1.8541479110717773,1.4630653858184814
cnn,static,noniid,LFighter,7,0.1767,2.3020278900146485,1.859026551246643,1.4506778717041016
cnn,static,noniid,LFighter,8,0.1695,2.30199786567688,1.862604022026062,1.4598517417907715
cnn,static,noniid,LFighter,9,0.1624,2.3019782474517823,1.8677483797073364,1.4761147499084473
cnn,static,noniid,LFighter,10,0.1529,2.301968684387207,1.8733779191970825,1.4755336046218872
cnn,static,noniid,LFighter,11,0.1432,2.30196915435791,1.8803279399871826,1.474900245666504
cnn,static,noniid,LFighter,12,0.1361,2.301980587005615,1.8870551586151123,1.481533169746399
cnn,static,noniid,LFighter,13,0.1304,2.3020020126342775,1.8928295373916626,1.4809424877166748
cnn,static,noniid,LFighter,14,0.1247,2.302034154510498,1.8985446691513062,1.4894407987594604
cnn,static,noniid,LFighter,15,0.1211,2.3020772731781007,1.906691074371338,1.4983514547348022
cnn,static,noniid,LFighter,16,0.1179,2.3021288452148436,1.9142309427261353,1.4831762313842773
cnn,static,noniid,LFighter,17,0.116,2.302187773895264,1.9235960245132446,1.4716418981552124
cnn,static,noniid,LFighter,18,0.115,2.302254434585571,1.932126760482788,1.4678667783737183
cnn,static,noniid,LFighter,19,0.1145,2.302325107955933,1.9410291910171509,1.444596290588379
cnn,static,noniid,LFighter,20,0.1142,2.3024020893096924,1.9499095678329468,1.4441618919372559
cnn,static,noniid,LFighter,21,0.1138,2.3024885089874267,1.9590718746185303,1.4622358083724976
cnn,static,noniid,LFighter,22,0.1136,2.3025830223083497,1.969343662261963,1.471998929977417
cnn,static,noniid,LFighter,23,0.1135,2.302686856842041,1.9787485599517822,1.489359974861145
cnn,static,noniid,LFighter,24,0.1135,2.3028002185821532,1.9902920722961426,1.5043944120407104
cnn,static,noniid,LFighter,25,0.1135,2.3029217220306397,2.001004457473755,1.5002747774124146
cnn,static,noniid,LFighter,26,0.1135,2.30305398979187,2.0126023292541504,1.5193463563919067
cnn,static,noniid,LFighter,27,0.1135,2.303197027206421,2.025129556655884,1.5391063690185547
cnn,static,noniid,LFighter,28,0.1135,2.30335157623291,2.0360069274902344,1.5582464933395386
cnn,static,noniid,LFighter,29,0.1135,2.3035134204864502,2.0483620166778564,1.547194004058838
cnn,static,noniid,LFighter,30,0.1135,2.303687076187134,2.058274745941162,1.5651938915252686
cnn,static,noniid,LFighter,31,0.1135,2.3038725421905517,2.072171449661255,1.5737884044647217
cnn,static,noniid,LFighter,32,0.1135,2.3040679874420165,2.0848464965820312,1.5767724514007568
cnn,static,noniid,LFighter,33,0.1135,2.3042769550323485,2.0969154834747314,1.597731590270996
cnn,static,noniid,LFighter,34,0.1135,2.3044984146118166,2.112308979034424,1.6091811656951904
cnn,static,noniid,LFighter,35,0.1135,2.304734548187256,2.128427028656006,1.6260666847229004
cnn,static,noniid,LFighter,36,0.1135,2.3049848079681396,2.145590305328369,1.6391375064849854
cnn,static,noniid,LFighter,37,0.1135,2.3052480964660647,2.1624035835266113,1.6412334442138672
cnn,static,noniid,LFighter,38,0.1135,2.3055277034759523,2.1790947914123535,1.6575970649719238
cnn,static,noniid,LFighter,39,0.1135,2.3058242832183837,2.1955339908599854,1.6793229579925537
cnn,static,noniid,LFighter,40,0.1135,2.3061406574249266,2.2137062549591064,1.7109084129333496
cnn,static,noniid,LFighter,41,0.1135,2.3064759014129637,2.231783866882324,1.7251147031784058
cnn,static,noniid,LFighter,42,0.1135,2.306823784637451,2.251495122909546,1.7062150239944458
cnn,static,noniid,LFighter,43,0.1135,2.307189122390747,2.2711713314056396,1.7073673009872437
cnn,static,noniid,LFighter,44,0.1135,2.3075718906402587,2.2914884090423584,1.7140249013900757
cnn,static,noniid,LFighter,45,0.1135,2.307976639556885,2.314955234527588,1.7372268438339233
cnn,static,noniid,LFighter,46,0.1135,2.3083996875762938,2.334717273712158,1.7459990978240967
cnn,static,noniid,LFighter,47,0.1135,2.3088436359405518,2.355055332183838,1.7472819089889526
cnn,static,noniid,LFighter,48,0.1135,2.3093047580718995,2.3801984786987305,1.7359908819198608
cnn,static,noniid,LFighter,49,0.1135,2.30978429107666,2.402435064315796,1.7355769872665405
