Dataset,Model,Attack,Partition,Aggregator,Iteration,Metric,Mean,CI
MNIST,softmax,static,noniid,TriMean,163,losses,2.1553716259002687,nan
MNIST,softmax,static,noniid,TriMean,164,losses,2.1553716259002687,nan
MNIST,softmax,static,noniid,TriMean,165,losses,2.1553716259002687,nan
MNIST,softmax,static,noniid,TriMean,166,losses,2.1553716259002687,nan
MNIST,softmax,static,noniid,TriMean,167,losses,2.1553716259002687,nan
MNIST,softmax,static,noniid,TriMean,168,losses,2.1553716259002687,nan
MNIST,softmax,static,noniid,TriMean,169,losses,2.1553716259002687,nan
MNIST,softmax,static,noniid,TriMean,170,losses,2.146915330886841,nan
MNIST,softmax,static,noniid,TriMean,171,losses,2.146915330886841,nan
MNIST,softmax,static,noniid,TriMean,172,losses,2.146915330886841,nan
MNIST,softmax,static,noniid,TriMean,173,losses,2.146915330886841,nan
MNIST,softmax,static,noniid,TriMean,174,losses,2.146915330886841,nan
MNIST,softmax,static,noniid,TriMean,175,losses,2.146915330886841,nan
MNIST,softmax,static,noniid,TriMean,176,losses,2.146915330886841,nan
MNIST,softmax,static,noniid,TriMean,177,losses,2.146915330886841,nan
MNIST,softmax,static,noniid,TriMean,178,losses,2.146915330886841,nan
MNIST,softmax,static,noniid,TriMean,179,losses,2.146915330886841,nan
MNIST,softmax,static,noniid,TriMean,180,losses,2.1386347652435305,nan
MNIST,softmax,static,noniid,TriMean,181,losses,2.1386347652435305,nan
MNIST,softmax,static,noniid,TriMean,182,losses,2.1386347652435305,nan
MNIST,softmax,static,noniid,TriMean,183,losses,2.1386347652435305,nan
MNIST,softmax,static,noniid,TriMean,184,losses,2.1386347652435305,nan
MNIST,softmax,static,noniid,TriMean,185,losses,2.1386347652435305,nan
MNIST,softmax,static,noniid,TriMean,186,losses,2.1386347652435305,nan
MNIST,softmax,static,noniid,TriMean,187,losses,2.1386347652435305,nan
MNIST,softmax,static,noniid,TriMean,188,losses,2.1386347652435305,nan
MNIST,softmax,static,noniid,TriMean,189,losses,2.1386347652435305,nan
MNIST,softmax,static,noniid,TriMean,190,losses,2.130495288467407,nan
MNIST,softmax,static,noniid,TriMean,191,losses,2.130495288467407,nan
MNIST,softmax,static,noniid,TriMean,192,losses,2.130495288467407,nan
MNIST,softmax,static,noniid,TriMean,193,losses,2.130495288467407,nan
MNIST,softmax,static,noniid,TriMean,194,losses,2.130495288467407,nan
MNIST,softmax,static,noniid,TriMean,195,losses,2.130495288467407,nan
MNIST,softmax,static,noniid,TriMean,196,losses,2.130495288467407,nan
MNIST,softmax,static,noniid,TriMean,197,losses,2.130495288467407,nan
MNIST,softmax,static,noniid,TriMean,198,losses,2.130495288467407,nan
MNIST,softmax,static,noniid,TriMean,199,losses,2.1233261249542235,nan
MNIST,softmax,static,noniid,TriMean,0,xi,7.56058931350708,nan
MNIST,softmax,static,noniid,TriMean,1,xi,7.543126583099365,nan
MNIST,softmax,static,noniid,TriMean,2,xi,7.503657341003418,nan
MNIST,softmax,static,noniid,TriMean,3,xi,7.502079963684082,nan
MNIST,softmax,static,noniid,TriMean,4,xi,7.464396953582764,nan
MNIST,softmax,static,noniid,TriMean,5,xi,7.438271999359131,nan
MNIST,softmax,static,noniid,TriMean,6,xi,7.413351058959961,nan
MNIST,softmax,static,noniid,TriMean,7,xi,7.405928611755371,nan
MNIST,softmax,static,noniid,TriMean,8,xi,7.396962642669678,nan
MNIST,softmax,static,noniid,TriMean,9,xi,7.3910369873046875,nan
MNIST,softmax,static,noniid,TriMean,10,xi,7.429289817810059,nan
MNIST,softmax,static,noniid,TriMean,11,xi,7.4114179611206055,nan
MNIST,softmax,static,noniid,TriMean,12,xi,7.410168170928955,nan
MNIST,softmax,static,noniid,TriMean,13,xi,7.398379325866699,nan
MNIST,softmax,static,noniid,TriMean,14,xi,7.4126458168029785,nan
MNIST,softmax,static,noniid,TriMean,15,xi,7.423778533935547,nan
MNIST,softmax,static,noniid,TriMean,16,xi,7.403037071228027,nan
MNIST,softmax,static,noniid,TriMean,17,xi,7.411895751953125,nan
MNIST,softmax,static,noniid,TriMean,18,xi,7.448280334472656,nan
MNIST,softmax,static,noniid,TriMean,19,xi,7.421531677246094,nan
MNIST,softmax,static,noniid,TriMean,20,xi,7.387815475463867,nan
MNIST,softmax,static,noniid,TriMean,21,xi,7.371994495391846,nan
MNIST,softmax,static,noniid,TriMean,22,xi,7.393923759460449,nan
MNIST,softmax,static,noniid,TriMean,23,xi,7.392061710357666,nan
MNIST,softmax,static,noniid,TriMean,24,xi,7.373219966888428,nan
MNIST,softmax,static,noniid,TriMean,25,xi,7.3309712409973145,nan
MNIST,softmax,static,noniid,TriMean,26,xi,7.349748611450195,nan
MNIST,softmax,static,noniid,TriMean,27,xi,7.319578647613525,nan
MNIST,softmax,static,noniid,TriMean,28,xi,7.2998948097229,nan
MNIST,softmax,static,noniid,TriMean,29,xi,7.337457180023193,nan
MNIST,softmax,static,noniid,TriMean,30,xi,7.334001064300537,nan
MNIST,softmax,static,noniid,TriMean,31,xi,7.348718166351318,nan
MNIST,softmax,static,noniid,TriMean,32,xi,7.30562686920166,nan
MNIST,softmax,static,noniid,TriMean,33,xi,7.318395614624023,nan
MNIST,softmax,static,noniid,TriMean,34,xi,7.345715522766113,nan
MNIST,softmax,static,noniid,TriMean,35,xi,7.329492568969727,nan
MNIST,softmax,static,noniid,TriMean,36,xi,7.330411911010742,nan
MNIST,softmax,static,noniid,TriMean,37,xi,7.3088202476501465,nan
MNIST,softmax,static,noniid,TriMean,38,xi,7.29016637802124,nan
MNIST,softmax,static,noniid,TriMean,39,xi,7.263496398925781,nan
MNIST,softmax,static,noniid,TriMean,40,xi,7.275338649749756,nan
MNIST,softmax,static,noniid,TriMean,41,xi,7.287793159484863,nan
MNIST,softmax,static,noniid,TriMean,42,xi,7.290985584259033,nan
MNIST,softmax,static,noniid,TriMean,43,xi,7.273740291595459,nan
MNIST,softmax,static,noniid,TriMean,44,xi,7.251918315887451,nan
MNIST,softmax,static,noniid,TriMean,45,xi,7.287611484527588,nan
MNIST,softmax,static,noniid,TriMean,46,xi,7.252582550048828,nan
MNIST,softmax,static,noniid,TriMean,47,xi,7.257444381713867,nan
MNIST,softmax,static,noniid,TriMean,48,xi,7.262385845184326,nan
MNIST,softmax,static,noniid,TriMean,49,xi,7.265688896179199,nan
MNIST,softmax,static,noniid,TriMean,50,xi,7.2836079597473145,nan
MNIST,softmax,static,noniid,TriMean,51,xi,7.257038593292236,nan
MNIST,softmax,static,noniid,TriMean,52,xi,7.272441387176514,nan
MNIST,softmax,static,noniid,TriMean,53,xi,7.288033485412598,nan
MNIST,softmax,static,noniid,TriMean,54,xi,7.261218547821045,nan
MNIST,softmax,static,noniid,TriMean,55,xi,7.270034313201904,nan
MNIST,softmax,static,noniid,TriMean,56,xi,7.273247718811035,nan
MNIST,softmax,static,noniid,TriMean,57,xi,7.256513595581055,nan
MNIST,softmax,static,noniid,TriMean,58,xi,7.251836776733398,nan
MNIST,softmax,static,noniid,TriMean,59,xi,7.253725051879883,nan
MNIST,softmax,static,noniid,TriMean,60,xi,7.2520904541015625,nan
MNIST,softmax,static,noniid,TriMean,61,xi,7.2781267166137695,nan
MNIST,softmax,static,noniid,TriMean,62,xi,7.316895008087158,nan
MNIST,softmax,static,noniid,TriMean,63,xi,7.3191633224487305,nan
MNIST,softmax,static,noniid,TriMean,64,xi,7.3226189613342285,nan
MNIST,softmax,static,noniid,TriMean,65,xi,7.322639465332031,nan
MNIST,softmax,static,noniid,TriMean,66,xi,7.291787147521973,nan
MNIST,softmax,static,noniid,TriMean,67,xi,7.3051629066467285,nan
MNIST,softmax,static,noniid,TriMean,68,xi,7.283296585083008,nan
MNIST,softmax,static,noniid,TriMean,69,xi,7.260751724243164,nan
MNIST,softmax,static,noniid,TriMean,70,xi,7.245992183685303,nan
MNIST,softmax,static,noniid,TriMean,71,xi,7.245967864990234,nan
MNIST,softmax,static,noniid,TriMean,72,xi,7.230163097381592,nan
MNIST,softmax,static,noniid,TriMean,73,xi,7.268840789794922,nan
MNIST,softmax,static,noniid,TriMean,74,xi,7.25212287902832,nan
MNIST,softmax,static,noniid,TriMean,75,xi,7.285113334655762,nan
MNIST,softmax,static,noniid,TriMean,76,xi,7.269698143005371,nan
MNIST,softmax,static,noniid,TriMean,77,xi,7.250768184661865,nan
MNIST,softmax,static,noniid,TriMean,78,xi,7.237960338592529,nan
MNIST,softmax,static,noniid,TriMean,79,xi,7.248869895935059,nan
MNIST,softmax,static,noniid,TriMean,80,xi,7.215120315551758,nan
MNIST,softmax,static,noniid,TriMean,81,xi,7.228400230407715,nan
MNIST,softmax,static,noniid,TriMean,82,xi,7.253284454345703,nan
MNIST,softmax,static,noniid,TriMean,83,xi,7.239352226257324,nan
MNIST,softmax,static,noniid,TriMean,84,xi,7.244050979614258,nan
MNIST,softmax,static,noniid,TriMean,85,xi,7.244744300842285,nan
MNIST,softmax,static,noniid,TriMean,86,xi,7.2443671226501465,nan
MNIST,softmax,static,noniid,TriMean,87,xi,7.244307041168213,nan
MNIST,softmax,static,noniid,TriMean,88,xi,7.283350944519043,nan
MNIST,softmax,static,noniid,TriMean,89,xi,7.291988372802734,nan
MNIST,softmax,static,noniid,TriMean,90,xi,7.325489044189453,nan
MNIST,softmax,static,noniid,TriMean,91,xi,7.29587459564209,nan
MNIST,softmax,static,noniid,TriMean,92,xi,7.298063278198242,nan
MNIST,softmax,static,noniid,TriMean,93,xi,7.315133094787598,nan
MNIST,softmax,static,noniid,TriMean,94,xi,7.300278186798096,nan
MNIST,softmax,static,noniid,TriMean,95,xi,7.304386138916016,nan
MNIST,softmax,static,noniid,TriMean,96,xi,7.354699611663818,nan
MNIST,softmax,static,noniid,TriMean,97,xi,7.310656547546387,nan
MNIST,softmax,static,noniid,TriMean,98,xi,7.290908336639404,nan
MNIST,softmax,static,noniid,TriMean,99,xi,7.283267021179199,nan
MNIST,softmax,static,noniid,TriMean,100,xi,7.236534118652344,nan
MNIST,softmax,static,noniid,TriMean,101,xi,7.219080924987793,nan
MNIST,softmax,static,noniid,TriMean,102,xi,7.177371025085449,nan
MNIST,softmax,static,noniid,TriMean,103,xi,7.175323486328125,nan
MNIST,softmax,static,noniid,TriMean,104,xi,7.184839248657227,nan
MNIST,softmax,static,noniid,TriMean,105,xi,7.170998573303223,nan
MNIST,softmax,static,noniid,TriMean,106,xi,7.188415050506592,nan
MNIST,softmax,static,noniid,TriMean,107,xi,7.155452251434326,nan
MNIST,softmax,static,noniid,TriMean,108,xi,7.179569721221924,nan
MNIST,softmax,static,noniid,TriMean,109,xi,7.189079284667969,nan
MNIST,softmax,static,noniid,TriMean,110,xi,7.220062732696533,nan
MNIST,softmax,static,noniid,TriMean,111,xi,7.219657897949219,nan
MNIST,softmax,static,noniid,TriMean,112,xi,7.2134175300598145,nan
MNIST,softmax,static,noniid,TriMean,113,xi,7.208698749542236,nan
MNIST,softmax,static,noniid,TriMean,114,xi,7.212656497955322,nan
MNIST,softmax,static,noniid,TriMean,115,xi,7.195711612701416,nan
MNIST,softmax,static,noniid,TriMean,116,xi,7.1962666511535645,nan
MNIST,softmax,static,noniid,TriMean,117,xi,7.205129146575928,nan
MNIST,softmax,static,noniid,TriMean,118,xi,7.22409200668335,nan
MNIST,softmax,static,noniid,TriMean,119,xi,7.246084213256836,nan
MNIST,softmax,static,noniid,TriMean,120,xi,7.213131427764893,nan
MNIST,softmax,static,noniid,TriMean,121,xi,7.244395732879639,nan
MNIST,softmax,static,noniid,TriMean,122,xi,7.2371296882629395,nan
MNIST,softmax,static,noniid,TriMean,123,xi,7.2090840339660645,nan
MNIST,softmax,static,noniid,TriMean,124,xi,7.196908950805664,nan
MNIST,softmax,static,noniid,TriMean,125,xi,7.197044849395752,nan
MNIST,softmax,static,noniid,TriMean,126,xi,7.202178001403809,nan
MNIST,softmax,static,noniid,TriMean,127,xi,7.184511184692383,nan
MNIST,softmax,static,noniid,TriMean,128,xi,7.197200775146484,nan
MNIST,softmax,static,noniid,TriMean,129,xi,7.17053747177124,nan
MNIST,softmax,static,noniid,TriMean,130,xi,7.149502754211426,nan
MNIST,softmax,static,noniid,TriMean,131,xi,7.154515266418457,nan
MNIST,softmax,static,noniid,TriMean,132,xi,7.11868143081665,nan
MNIST,softmax,static,noniid,TriMean,133,xi,7.119653224945068,nan
MNIST,softmax,static,noniid,TriMean,134,xi,7.143013954162598,nan
MNIST,softmax,static,noniid,TriMean,135,xi,7.157060623168945,nan
MNIST,softmax,static,noniid,TriMean,136,xi,7.16630220413208,nan
MNIST,softmax,static,noniid,TriMean,137,xi,7.174067497253418,nan
MNIST,softmax,static,noniid,TriMean,138,xi,7.175439357757568,nan
MNIST,softmax,static,noniid,TriMean,139,xi,7.178003311157227,nan
MNIST,softmax,static,noniid,TriMean,140,xi,7.183289051055908,nan
MNIST,softmax,static,noniid,TriMean,141,xi,7.158674716949463,nan
MNIST,softmax,static,noniid,TriMean,142,xi,7.157812118530273,nan
MNIST,softmax,static,noniid,TriMean,143,xi,7.162086009979248,nan
MNIST,softmax,static,noniid,TriMean,144,xi,7.168282508850098,nan
MNIST,softmax,static,noniid,TriMean,145,xi,7.198430061340332,nan
MNIST,softmax,static,noniid,TriMean,146,xi,7.196611404418945,nan
MNIST,softmax,static,noniid,TriMean,147,xi,7.1830902099609375,nan
MNIST,softmax,static,noniid,TriMean,148,xi,7.223100185394287,nan
MNIST,softmax,static,noniid,TriMean,149,xi,7.171642780303955,nan
MNIST,softmax,static,noniid,TriMean,150,xi,7.163280487060547,nan
MNIST,softmax,static,noniid,TriMean,151,xi,7.145418167114258,nan
MNIST,softmax,static,noniid,TriMean,152,xi,7.143782138824463,nan
MNIST,softmax,static,noniid,TriMean,153,xi,7.1433515548706055,nan
MNIST,softmax,static,noniid,TriMean,154,xi,7.137037754058838,nan
MNIST,softmax,static,noniid,TriMean,155,xi,7.17181396484375,nan
MNIST,softmax,static,noniid,TriMean,156,xi,7.176975250244141,nan
MNIST,softmax,static,noniid,TriMean,157,xi,7.164715766906738,nan
MNIST,softmax,static,noniid,TriMean,158,xi,7.185511112213135,nan
MNIST,softmax,static,noniid,TriMean,159,xi,7.16327428817749,nan
MNIST,softmax,static,noniid,TriMean,160,xi,7.155892372131348,nan
MNIST,softmax,static,noniid,TriMean,161,xi,7.159300327301025,nan
MNIST,softmax,static,noniid,TriMean,162,xi,7.174371242523193,nan
MNIST,softmax,static,noniid,TriMean,163,xi,7.1880011558532715,nan
MNIST,softmax,static,noniid,TriMean,164,xi,7.191044330596924,nan
MNIST,softmax,static,noniid,TriMean,165,xi,7.17899751663208,nan
MNIST,softmax,static,noniid,TriMean,166,xi,7.2002410888671875,nan
MNIST,softmax,static,noniid,TriMean,167,xi,7.186464309692383,nan
MNIST,softmax,static,noniid,TriMean,168,xi,7.148492813110352,nan
MNIST,softmax,static,noniid,TriMean,169,xi,7.1635003089904785,nan
MNIST,softmax,static,noniid,TriMean,170,xi,7.173243522644043,nan
MNIST,softmax,static,noniid,TriMean,171,xi,7.146725177764893,nan
MNIST,softmax,static,noniid,TriMean,172,xi,7.126314640045166,nan
MNIST,softmax,static,noniid,TriMean,173,xi,7.138864994049072,nan
MNIST,softmax,static,noniid,TriMean,174,xi,7.14704704284668,nan
MNIST,softmax,static,noniid,TriMean,175,xi,7.145022392272949,nan
MNIST,softmax,static,noniid,TriMean,176,xi,7.145822048187256,nan
MNIST,softmax,static,noniid,TriMean,177,xi,7.132560729980469,nan
MNIST,softmax,static,noniid,TriMean,178,xi,7.109006404876709,nan
MNIST,softmax,static,noniid,TriMean,179,xi,7.072908878326416,nan
MNIST,softmax,static,noniid,TriMean,180,xi,7.049600124359131,nan
MNIST,softmax,static,noniid,TriMean,181,xi,7.048383712768555,nan
MNIST,softmax,static,noniid,TriMean,182,xi,7.076620101928711,nan
MNIST,softmax,static,noniid,TriMean,183,xi,7.087161064147949,nan
MNIST,softmax,static,noniid,TriMean,184,xi,7.100893974304199,nan
MNIST,softmax,static,noniid,TriMean,185,xi,7.111469268798828,nan
MNIST,softmax,static,noniid,TriMean,186,xi,7.1029372215271,nan
MNIST,softmax,static,noniid,TriMean,187,xi,7.1234025955200195,nan
MNIST,softmax,static,noniid,TriMean,188,xi,7.154367923736572,nan
MNIST,softmax,static,noniid,TriMean,189,xi,7.167389392852783,nan
MNIST,softmax,static,noniid,TriMean,190,xi,7.158435344696045,nan
MNIST,softmax,static,noniid,TriMean,191,xi,7.176281929016113,nan
MNIST,softmax,static,noniid,TriMean,192,xi,7.174798965454102,nan
MNIST,softmax,static,noniid,TriMean,193,xi,7.1805219650268555,nan
MNIST,softmax,static,noniid,TriMean,194,xi,7.1980485916137695,nan
MNIST,softmax,static,noniid,TriMean,195,xi,7.181867599487305,nan
MNIST,softmax,static,noniid,TriMean,196,xi,7.1753458976745605,nan
MNIST,softmax,static,noniid,TriMean,197,xi,7.13539981842041,nan
MNIST,softmax,static,noniid,TriMean,198,xi,7.130930423736572,nan
MNIST,softmax,static,noniid,TriMean,199,xi,7.1171159744262695,nan
MNIST,softmax,static,noniid,TriMean,0,A,4.801019668579102,nan
MNIST,softmax,static,noniid,TriMean,1,A,4.801398754119873,nan
MNIST,softmax,static,noniid,TriMean,2,A,4.807165622711182,nan
MNIST,softmax,static,noniid,TriMean,3,A,4.798680305480957,nan
MNIST,softmax,static,noniid,TriMean,4,A,4.803702354431152,nan
MNIST,softmax,static,noniid,TriMean,5,A,4.803888320922852,nan
MNIST,softmax,static,noniid,TriMean,6,A,4.787200927734375,nan
MNIST,softmax,static,noniid,TriMean,7,A,4.785037994384766,nan
MNIST,softmax,static,noniid,TriMean,8,A,4.775574684143066,nan
MNIST,softmax,static,noniid,TriMean,9,A,4.783660888671875,nan
MNIST,softmax,static,noniid,TriMean,10,A,4.790154457092285,nan
MNIST,softmax,static,noniid,TriMean,11,A,4.80243444442749,nan
MNIST,softmax,static,noniid,TriMean,12,A,4.79721736907959,nan
MNIST,softmax,static,noniid,TriMean,13,A,4.781769275665283,nan
MNIST,softmax,static,noniid,TriMean,14,A,4.798213005065918,nan
MNIST,softmax,static,noniid,TriMean,15,A,4.800474166870117,nan
MNIST,softmax,static,noniid,TriMean,16,A,4.833548545837402,nan
MNIST,softmax,static,noniid,TriMean,17,A,4.833442211151123,nan
MNIST,softmax,static,noniid,TriMean,18,A,4.807051658630371,nan
MNIST,softmax,static,noniid,TriMean,19,A,4.816760063171387,nan
MNIST,softmax,static,noniid,TriMean,20,A,4.807619571685791,nan
MNIST,softmax,static,noniid,TriMean,21,A,4.816915035247803,nan
MNIST,softmax,static,noniid,TriMean,22,A,4.8256120681762695,nan
MNIST,softmax,static,noniid,TriMean,23,A,4.8305277824401855,nan
MNIST,softmax,static,noniid,TriMean,24,A,4.826473236083984,nan
MNIST,softmax,static,noniid,TriMean,25,A,4.822608470916748,nan
MNIST,softmax,static,noniid,TriMean,26,A,4.834815502166748,nan
MNIST,softmax,static,noniid,TriMean,27,A,4.850574016571045,nan
MNIST,softmax,static,noniid,TriMean,28,A,4.835665702819824,nan
MNIST,softmax,static,noniid,TriMean,29,A,4.843634605407715,nan
MNIST,softmax,static,noniid,TriMean,30,A,4.852798938751221,nan
MNIST,softmax,static,noniid,TriMean,31,A,4.845617294311523,nan
MNIST,softmax,static,noniid,TriMean,32,A,4.846894264221191,nan
MNIST,softmax,static,noniid,TriMean,33,A,4.83494234085083,nan
MNIST,softmax,static,noniid,TriMean,34,A,4.838340759277344,nan
MNIST,softmax,static,noniid,TriMean,35,A,4.834502696990967,nan
MNIST,softmax,static,noniid,TriMean,36,A,4.83942174911499,nan
MNIST,softmax,static,noniid,TriMean,37,A,4.839548587799072,nan
MNIST,softmax,static,noniid,TriMean,38,A,4.840685844421387,nan
MNIST,softmax,static,noniid,TriMean,39,A,4.821821212768555,nan
MNIST,softmax,static,noniid,TriMean,40,A,4.830801486968994,nan
MNIST,softmax,static,noniid,TriMean,41,A,4.832574844360352,nan
MNIST,softmax,static,noniid,TriMean,42,A,4.835719585418701,nan
MNIST,softmax,static,noniid,TriMean,43,A,4.840576171875,nan
MNIST,softmax,static,noniid,TriMean,44,A,4.840178966522217,nan
MNIST,softmax,static,noniid,TriMean,45,A,4.855220794677734,nan
MNIST,softmax,static,noniid,TriMean,46,A,4.8575897216796875,nan
MNIST,softmax,static,noniid,TriMean,47,A,4.8660054206848145,nan
MNIST,softmax,static,noniid,TriMean,48,A,4.8861470222473145,nan
MNIST,softmax,static,noniid,TriMean,49,A,4.869442939758301,nan
MNIST,softmax,static,noniid,TriMean,50,A,4.862252712249756,nan
MNIST,softmax,static,noniid,TriMean,51,A,4.849690914154053,nan
MNIST,softmax,static,noniid,TriMean,52,A,4.840609550476074,nan
MNIST,softmax,static,noniid,TriMean,53,A,4.819594383239746,nan
MNIST,softmax,static,noniid,TriMean,54,A,4.826959133148193,nan
MNIST,softmax,static,noniid,TriMean,55,A,4.807003498077393,nan
MNIST,softmax,static,noniid,TriMean,56,A,4.837140083312988,nan
MNIST,softmax,static,noniid,TriMean,57,A,4.8333740234375,nan
MNIST,softmax,static,noniid,TriMean,58,A,4.833211898803711,nan
MNIST,softmax,static,noniid,TriMean,59,A,4.831476211547852,nan
MNIST,softmax,static,noniid,TriMean,60,A,4.807829856872559,nan
MNIST,softmax,static,noniid,TriMean,61,A,4.80157470703125,nan
MNIST,softmax,static,noniid,TriMean,62,A,4.8008503913879395,nan
MNIST,softmax,static,noniid,TriMean,63,A,4.811016082763672,nan
MNIST,softmax,static,noniid,TriMean,64,A,4.813486576080322,nan
MNIST,softmax,static,noniid,TriMean,65,A,4.7967023849487305,nan
MNIST,softmax,static,noniid,TriMean,66,A,4.783360958099365,nan
MNIST,softmax,static,noniid,TriMean,67,A,4.802237510681152,nan
MNIST,softmax,static,noniid,TriMean,68,A,4.7989583015441895,nan
MNIST,softmax,static,noniid,TriMean,69,A,4.797602653503418,nan
MNIST,softmax,static,noniid,TriMean,70,A,4.814661979675293,nan
MNIST,softmax,static,noniid,TriMean,71,A,4.805060386657715,nan
MNIST,softmax,static,noniid,TriMean,72,A,4.793412685394287,nan
MNIST,softmax,static,noniid,TriMean,73,A,4.799039840698242,nan
MNIST,softmax,static,noniid,TriMean,74,A,4.789018630981445,nan
MNIST,softmax,static,noniid,TriMean,75,A,4.781551837921143,nan
MNIST,softmax,static,noniid,TriMean,76,A,4.781385898590088,nan
MNIST,softmax,static,noniid,TriMean,77,A,4.785906791687012,nan
MNIST,softmax,static,noniid,TriMean,78,A,4.791339874267578,nan
MNIST,softmax,static,noniid,TriMean,79,A,4.800755023956299,nan
MNIST,softmax,static,noniid,TriMean,80,A,4.801366806030273,nan
MNIST,softmax,static,noniid,TriMean,81,A,4.8021016120910645,nan
MNIST,softmax,static,noniid,TriMean,82,A,4.816735744476318,nan
MNIST,softmax,static,noniid,TriMean,83,A,4.8282470703125,nan
MNIST,softmax,static,noniid,TriMean,84,A,4.828134059906006,nan
MNIST,softmax,static,noniid,TriMean,85,A,4.810131549835205,nan
MNIST,softmax,static,noniid,TriMean,86,A,4.8059611320495605,nan
MNIST,softmax,static,noniid,TriMean,87,A,4.8275227546691895,nan
MNIST,softmax,static,noniid,TriMean,88,A,4.818848609924316,nan
MNIST,softmax,static,noniid,TriMean,89,A,4.818278789520264,nan
MNIST,softmax,static,noniid,TriMean,90,A,4.818553447723389,nan
MNIST,softmax,static,noniid,TriMean,91,A,4.8362040519714355,nan
MNIST,softmax,static,noniid,TriMean,92,A,4.818596839904785,nan
MNIST,softmax,static,noniid,TriMean,93,A,4.8095383644104,nan
MNIST,softmax,static,noniid,TriMean,94,A,4.814336776733398,nan
MNIST,softmax,static,noniid,TriMean,95,A,4.818531036376953,nan
MNIST,softmax,static,noniid,TriMean,96,A,4.80994987487793,nan
MNIST,softmax,static,noniid,TriMean,97,A,4.805466651916504,nan
MNIST,softmax,static,noniid,TriMean,98,A,4.813713550567627,nan
MNIST,softmax,static,noniid,TriMean,99,A,4.8281168937683105,nan
MNIST,softmax,static,noniid,TriMean,100,A,4.825323104858398,nan
MNIST,softmax,static,noniid,TriMean,101,A,4.827396869659424,nan
MNIST,softmax,static,noniid,TriMean,102,A,4.846094608306885,nan
MNIST,softmax,static,noniid,TriMean,103,A,4.845618724822998,nan
MNIST,softmax,static,noniid,TriMean,104,A,4.832489490509033,nan
MNIST,softmax,static,noniid,TriMean,105,A,4.854399681091309,nan
MNIST,softmax,static,noniid,TriMean,106,A,4.831053256988525,nan
MNIST,softmax,static,noniid,TriMean,107,A,4.820130825042725,nan
MNIST,softmax,static,noniid,TriMean,108,A,4.826130390167236,nan
MNIST,softmax,static,noniid,TriMean,109,A,4.8257646560668945,nan
MNIST,softmax,static,noniid,TriMean,110,A,4.832531452178955,nan
MNIST,softmax,static,noniid,TriMean,111,A,4.844244003295898,nan
MNIST,softmax,static,noniid,TriMean,112,A,4.8371710777282715,nan
MNIST,softmax,static,noniid,TriMean,113,A,4.842962265014648,nan
MNIST,softmax,static,noniid,TriMean,114,A,4.827180862426758,nan
MNIST,softmax,static,noniid,TriMean,115,A,4.824181079864502,nan
MNIST,softmax,static,noniid,TriMean,116,A,4.805885314941406,nan
MNIST,softmax,static,noniid,TriMean,117,A,4.793152809143066,nan
MNIST,softmax,static,noniid,TriMean,118,A,4.788507461547852,nan
MNIST,softmax,static,noniid,TriMean,119,A,4.7750773429870605,nan
MNIST,softmax,static,noniid,TriMean,120,A,4.7608232498168945,nan
MNIST,softmax,static,noniid,TriMean,121,A,4.740303993225098,nan
MNIST,softmax,static,noniid,TriMean,122,A,4.725969314575195,nan
MNIST,softmax,static,noniid,TriMean,123,A,4.723006725311279,nan
MNIST,softmax,static,noniid,TriMean,124,A,4.737244606018066,nan
MNIST,softmax,static,noniid,TriMean,125,A,4.723912715911865,nan
MNIST,softmax,static,noniid,TriMean,126,A,4.727977752685547,nan
MNIST,softmax,static,noniid,TriMean,127,A,4.735437393188477,nan
MNIST,softmax,static,noniid,TriMean,128,A,4.743934631347656,nan
MNIST,softmax,static,noniid,TriMean,129,A,4.736077785491943,nan
MNIST,softmax,static,noniid,TriMean,130,A,4.733379364013672,nan
MNIST,softmax,static,noniid,TriMean,131,A,4.71523380279541,nan
MNIST,softmax,static,noniid,TriMean,132,A,4.715765476226807,nan
MNIST,softmax,static,noniid,TriMean,133,A,4.7208685874938965,nan
MNIST,softmax,static,noniid,TriMean,134,A,4.735814094543457,nan
MNIST,softmax,static,noniid,TriMean,135,A,4.746048927307129,nan
MNIST,softmax,static,noniid,TriMean,136,A,4.738050937652588,nan
MNIST,softmax,static,noniid,TriMean,137,A,4.742606163024902,nan
MNIST,softmax,static,noniid,TriMean,138,A,4.733917236328125,nan
MNIST,softmax,static,noniid,TriMean,139,A,4.744266033172607,nan
MNIST,softmax,static,noniid,TriMean,140,A,4.755939483642578,nan
MNIST,softmax,static,noniid,TriMean,141,A,4.759586811065674,nan
MNIST,softmax,static,noniid,TriMean,142,A,4.749911785125732,nan
MNIST,softmax,static,noniid,TriMean,143,A,4.751809597015381,nan
MNIST,softmax,static,noniid,TriMean,144,A,4.768844127655029,nan
MNIST,softmax,static,noniid,TriMean,145,A,4.752963066101074,nan
MNIST,softmax,static,noniid,TriMean,146,A,4.765711307525635,nan
MNIST,softmax,static,noniid,TriMean,147,A,4.7435622215271,nan
MNIST,softmax,static,noniid,TriMean,148,A,4.738133907318115,nan
MNIST,softmax,static,noniid,TriMean,149,A,4.749369144439697,nan
MNIST,softmax,static,noniid,TriMean,150,A,4.737362384796143,nan
MNIST,softmax,static,noniid,TriMean,151,A,4.725399971008301,nan
MNIST,softmax,static,noniid,TriMean,152,A,4.713936805725098,nan
