Model,Attack,Partition,Aggregator,Iteration,Metric,Mean,CI
softmax,static,iid,CoordMedian,45,variance,4.22553057433106e-05,1.0995230468324735e-06
softmax,static,iid,CoordMedian,46,variance,4.231730054016225e-05,1.2690366020251531e-06
softmax,static,iid,CoordMedian,47,variance,4.2248495446983725e-05,1.3467857797877514e-06
softmax,static,iid,CoordMedian,48,variance,4.240948328515515e-05,1.360697069685557e-06
softmax,static,iid,CoordMedian,49,variance,4.2757685150718316e-05,1.3078423535262118e-06
softmax,static,dirichlet,Mean,0,accs,0.10938999999999999,0.02083818828934565
softmax,static,dirichlet,Mean,1,accs,0.11740999999999999,0.021055108867076525
softmax,static,dirichlet,Mean,2,accs,0.12637,0.020723647856065838
softmax,static,dirichlet,Mean,3,accs,0.1354,0.019997336978263437
softmax,static,dirichlet,Mean,4,accs,0.14547,0.019540850503951403
softmax,static,dirichlet,Mean,5,accs,0.15577000000000002,0.018736298071924458
softmax,static,dirichlet,Mean,6,accs,0.16671999999999998,0.0179988720812043
softmax,static,dirichlet,Mean,7,accs,0.17838,0.017575560423370728
softmax,static,dirichlet,Mean,8,accs,0.18921,0.017223022849404544
softmax,static,dirichlet,Mean,9,accs,0.20054000000000002,0.016616418185504224
softmax,static,dirichlet,Mean,10,accs,0.21222000000000002,0.01644427930031191
softmax,static,dirichlet,Mean,11,accs,0.22327,0.016277785249842795
softmax,static,dirichlet,Mean,12,accs,0.23329999999999998,0.01593340567905472
softmax,static,dirichlet,Mean,13,accs,0.24358999999999997,0.015396654937716539
softmax,static,dirichlet,Mean,14,accs,0.25326,0.015205923152362551
softmax,static,dirichlet,Mean,15,accs,0.26266,0.015061911015833571
softmax,static,dirichlet,Mean,16,accs,0.27191,0.014981474681307802
softmax,static,dirichlet,Mean,17,accs,0.28078,0.015671880230952926
softmax,static,dirichlet,Mean,18,accs,0.28980999999999996,0.01636136211064211
softmax,static,dirichlet,Mean,19,accs,0.29832000000000003,0.017004518414429345
softmax,static,dirichlet,Mean,20,accs,0.3075,0.017857214733671214
softmax,static,dirichlet,Mean,21,accs,0.31604,0.018817365598592997
softmax,static,dirichlet,Mean,22,accs,0.32398999999999994,0.019496969669498206
softmax,static,dirichlet,Mean,23,accs,0.33188999999999996,0.020553153304001252
softmax,static,dirichlet,Mean,24,accs,0.33997,0.021779629790140042
softmax,static,dirichlet,Mean,25,accs,0.34798,0.023195703615971643
softmax,static,dirichlet,Mean,26,accs,0.35619999999999996,0.024654847193469547
softmax,static,dirichlet,Mean,27,accs,0.36425,0.02615663469519306
softmax,static,dirichlet,Mean,28,accs,0.37221,0.02717759005880478
softmax,static,dirichlet,Mean,29,accs,0.38031000000000004,0.027887745128241853
softmax,static,dirichlet,Mean,30,accs,0.38769000000000003,0.02825422241451513
softmax,static,dirichlet,Mean,31,accs,0.39499,0.028847762249898455
softmax,static,dirichlet,Mean,32,accs,0.40237,0.029654684849596512
softmax,static,dirichlet,Mean,33,accs,0.40991999999999995,0.029991213829238566
softmax,static,dirichlet,Mean,34,accs,0.41691,0.030335800406340575
softmax,static,dirichlet,Mean,35,accs,0.42391000000000006,0.03046959864199797
softmax,static,dirichlet,Mean,36,accs,0.43082000000000004,0.030496866600721827
softmax,static,dirichlet,Mean,37,accs,0.43767000000000006,0.030924262630138446
softmax,static,dirichlet,Mean,38,accs,0.44464999999999993,0.03104370584550469
softmax,static,dirichlet,Mean,39,accs,0.45116999999999996,0.03138547033715512
softmax,static,dirichlet,Mean,40,accs,0.45775,0.031598623870176513
softmax,static,dirichlet,Mean,41,accs,0.46393000000000006,0.0315667389456406
softmax,static,dirichlet,Mean,42,accs,0.47017,0.03173371282714261
softmax,static,dirichlet,Mean,43,accs,0.47671,0.0315544775478149
softmax,static,dirichlet,Mean,44,accs,0.48227000000000003,0.03152491483424922
softmax,static,dirichlet,Mean,45,accs,0.48808000000000007,0.03147762169640874
softmax,static,dirichlet,Mean,46,accs,0.49341,0.03104919427660992
softmax,static,dirichlet,Mean,47,accs,0.49917999999999996,0.03056331879477605
softmax,static,dirichlet,Mean,48,accs,0.50518,0.030138243297917092
softmax,static,dirichlet,Mean,49,accs,0.51043,0.029944670061372275
softmax,static,dirichlet,Mean,0,losses,2.3212669553375243,0.016288755482002093
softmax,static,dirichlet,Mean,1,losses,2.3118077689743046,0.015857785201606408
softmax,static,dirichlet,Mean,2,losses,2.3024697145462034,0.015440495463719416
softmax,static,dirichlet,Mean,3,losses,2.293262514381409,0.015039810250777606
softmax,static,dirichlet,Mean,4,losses,2.2842069734954835,0.014666845844822593
softmax,static,dirichlet,Mean,5,losses,2.275291999511719,0.014308441877383744
softmax,static,dirichlet,Mean,6,losses,2.2664914389038087,0.013965272132896113
softmax,static,dirichlet,Mean,7,losses,2.2578187095642095,0.01362686969916473
softmax,static,dirichlet,Mean,8,losses,2.249254950370789,0.013305412458742331
softmax,static,dirichlet,Mean,9,losses,2.2408074410629273,0.01299548194097599
softmax,static,dirichlet,Mean,10,losses,2.2324670306777956,0.012694655299339204
softmax,static,dirichlet,Mean,11,losses,2.2242335164260867,0.012405768891559255
softmax,static,dirichlet,Mean,12,losses,2.216109503135681,0.012132840289579004
softmax,static,dirichlet,Mean,13,losses,2.2080843399047856,0.011868546292442864
softmax,static,dirichlet,Mean,14,losses,2.200135431175232,0.011627302377029223
softmax,static,dirichlet,Mean,15,losses,2.192272224845886,0.011401710831386516
softmax,static,dirichlet,Mean,16,losses,2.1844858712768556,0.011182412244054613
softmax,static,dirichlet,Mean,17,losses,2.176775382652283,0.01097329142673483
softmax,static,dirichlet,Mean,18,losses,2.1691368481445314,0.010775588611306676
softmax,static,dirichlet,Mean,19,losses,2.161565862808227,0.010595950643334425
softmax,static,dirichlet,Mean,20,losses,2.1540726022720333,0.010424170709311389
softmax,static,dirichlet,Mean,21,losses,2.1466521154785156,0.010271313408189807
softmax,static,dirichlet,Mean,22,losses,2.139302498054504,0.010135389698374665
softmax,static,dirichlet,Mean,23,losses,2.13200169467926,0.010002190813141435
softmax,static,dirichlet,Mean,24,losses,2.1247656492996216,0.009869911559680106
softmax,static,dirichlet,Mean,25,losses,2.117565040092468,0.009760844677224484
softmax,static,dirichlet,Mean,26,losses,2.1104312943267827,0.009661780821031899
softmax,static,dirichlet,Mean,27,losses,2.1033542279815673,0.0095624518523649
softmax,static,dirichlet,Mean,28,losses,2.096299609375,0.00947249805802817
softmax,static,dirichlet,Mean,29,losses,2.089295601959229,0.009373564455852534
softmax,static,dirichlet,Mean,30,losses,2.082329082832336,0.009291325465518661
softmax,static,dirichlet,Mean,31,losses,2.0753981002807618,0.009212992673843243
softmax,static,dirichlet,Mean,32,losses,2.068518022327423,0.009131673136918842
softmax,static,dirichlet,Mean,33,losses,2.061684767417908,0.009057651234041592
softmax,static,dirichlet,Mean,34,losses,2.054875875339508,0.008993266697779232
softmax,static,dirichlet,Mean,35,losses,2.0481088945388795,0.008932455428324236
softmax,static,dirichlet,Mean,36,losses,2.0413646721076963,0.008881549946082415
softmax,static,dirichlet,Mean,37,losses,2.034646891345978,0.008822784560453318
softmax,static,dirichlet,Mean,38,losses,2.027961292114258,0.008766094753861864
softmax,static,dirichlet,Mean,39,losses,2.021319120883942,0.0087021587792099
softmax,static,dirichlet,Mean,40,losses,2.0147383714485168,0.008641345795239857
softmax,static,dirichlet,Mean,41,losses,2.008178655891418,0.008583235688657546
softmax,static,dirichlet,Mean,42,losses,2.001649023189544,0.008521158355514938
softmax,static,dirichlet,Mean,43,losses,1.9951486232566833,0.008453917102429764
softmax,static,dirichlet,Mean,44,losses,1.9886863511466981,0.00838727027892985
softmax,static,dirichlet,Mean,45,losses,1.9822718210411072,0.008334219096085229
softmax,static,dirichlet,Mean,46,losses,1.9758787047576902,0.008276489833917036
softmax,static,dirichlet,Mean,47,losses,1.9695212703323368,0.008227522405044844
softmax,static,dirichlet,Mean,48,losses,1.9632075945091245,0.00816465319453382
softmax,static,dirichlet,Mean,49,losses,1.956921842727661,0.008101979156590167
softmax,static,dirichlet,Mean,0,xi,2.7281627655029297,0.22704081237316132
softmax,static,dirichlet,Mean,1,xi,2.6770267486572266,0.2286786586046219
softmax,static,dirichlet,Mean,2,xi,2.6556105613708496,0.217363178730011
softmax,static,dirichlet,Mean,3,xi,2.6014790534973145,0.21002617478370667
softmax,static,dirichlet,Mean,4,xi,2.5746283531188965,0.20300154387950897
softmax,static,dirichlet,Mean,5,xi,2.529848575592041,0.19826039671897888
softmax,static,dirichlet,Mean,6,xi,2.5308876037597656,0.19394537806510925
softmax,static,dirichlet,Mean,7,xi,2.516113042831421,0.18852826952934265
softmax,static,dirichlet,Mean,8,xi,2.50766658782959,0.19734670221805573
softmax,static,dirichlet,Mean,9,xi,2.501533031463623,0.1941845864057541
softmax,static,dirichlet,Mean,10,xi,2.480710983276367,0.19991856813430786
softmax,static,dirichlet,Mean,11,xi,2.472567558288574,0.19911040365695953
softmax,static,dirichlet,Mean,12,xi,2.4504644870758057,0.1984245479106903
softmax,static,dirichlet,Mean,13,xi,2.4621756076812744,0.19945259392261505
softmax,static,dirichlet,Mean,14,xi,2.4539711475372314,0.19195781648159027
softmax,static,dirichlet,Mean,15,xi,2.454545259475708,0.1804801970720291
softmax,static,dirichlet,Mean,16,xi,2.445773124694824,0.166935533285141
softmax,static,dirichlet,Mean,17,xi,2.435807228088379,0.15863510966300964
softmax,static,dirichlet,Mean,18,xi,2.42081618309021,0.1622471958398819
softmax,static,dirichlet,Mean,19,xi,2.4151813983917236,0.1643005758523941
softmax,static,dirichlet,Mean,20,xi,2.4004342555999756,0.15963159501552582
softmax,static,dirichlet,Mean,21,xi,2.392395496368408,0.14917932450771332
softmax,static,dirichlet,Mean,22,xi,2.3929240703582764,0.15585197508335114
softmax,static,dirichlet,Mean,23,xi,2.3972158432006836,0.1561306267976761
softmax,static,dirichlet,Mean,24,xi,2.384786367416382,0.1497325450181961
softmax,static,dirichlet,Mean,25,xi,2.3838300704956055,0.14881624281406403
softmax,static,dirichlet,Mean,26,xi,2.3732364177703857,0.14676880836486816
softmax,static,dirichlet,Mean,27,xi,2.354330539703369,0.14327558875083923
softmax,static,dirichlet,Mean,28,xi,2.3511157035827637,0.13728104531764984
softmax,static,dirichlet,Mean,29,xi,2.340667486190796,0.1408129185438156
softmax,static,dirichlet,Mean,30,xi,2.3468856811523438,0.14794528484344482
softmax,static,dirichlet,Mean,31,xi,2.3512160778045654,0.15176796913146973
softmax,static,dirichlet,Mean,32,xi,2.3487000465393066,0.1681211143732071
softmax,static,dirichlet,Mean,33,xi,2.3411355018615723,0.16648875176906586
softmax,static,dirichlet,Mean,34,xi,2.3292837142944336,0.17314928770065308
softmax,static,dirichlet,Mean,35,xi,2.3351097106933594,0.17755965888500214
softmax,static,dirichlet,Mean,36,xi,2.324040651321411,0.16403241455554962
softmax,static,dirichlet,Mean,37,xi,2.317929744720459,0.15600329637527466
softmax,static,dirichlet,Mean,38,xi,2.3295412063598633,0.15345527231693268
softmax,static,dirichlet,Mean,39,xi,2.321213960647583,0.16231146454811096
softmax,static,dirichlet,Mean,40,xi,2.317734956741333,0.16427800059318542
softmax,static,dirichlet,Mean,41,xi,2.3171162605285645,0.17153556644916534
softmax,static,dirichlet,Mean,42,xi,2.312511682510376,0.16163921356201172
softmax,static,dirichlet,Mean,43,xi,2.3141589164733887,0.1728232204914093
softmax,static,dirichlet,Mean,44,xi,2.3103795051574707,0.17260567843914032
softmax,static,dirichlet,Mean,45,xi,2.306903123855591,0.17833472788333893
softmax,static,dirichlet,Mean,46,xi,2.3052480220794678,0.18373870849609375
softmax,static,dirichlet,Mean,47,xi,2.2896881103515625,0.17274007201194763
softmax,static,dirichlet,Mean,48,xi,2.3084347248077393,0.17388398945331573
softmax,static,dirichlet,Mean,49,xi,2.3088364601135254,0.16861185431480408
softmax,static,dirichlet,Mean,0,A,2.1901981830596924,0.18722762167453766
softmax,static,dirichlet,Mean,1,A,2.1386752128601074,0.17385487258434296
softmax,static,dirichlet,Mean,2,A,2.083400011062622,0.15818893909454346
softmax,static,dirichlet,Mean,3,A,2.051182508468628,0.14268244802951813
softmax,static,dirichlet,Mean,4,A,2.015767812728882,0.13529366254806519
softmax,static,dirichlet,Mean,5,A,1.9871242046356201,0.12303577363491058
softmax,static,dirichlet,Mean,6,A,1.9652677774429321,0.1278584897518158
softmax,static,dirichlet,Mean,7,A,1.9411729574203491,0.11461765319108963
softmax,static,dirichlet,Mean,8,A,1.9418525695800781,0.11112698167562485
softmax,static,dirichlet,Mean,9,A,1.930006742477417,0.10819638520479202
softmax,static,dirichlet,Mean,10,A,1.9201644659042358,0.1052069365978241
softmax,static,dirichlet,Mean,11,A,1.9236243963241577,0.10350202769041061
softmax,static,dirichlet,Mean,12,A,1.9124857187271118,0.10073978453874588
softmax,static,dirichlet,Mean,13,A,1.909693717956543,0.10727841407060623
softmax,static,dirichlet,Mean,14,A,1.8947486877441406,0.11944993585348129
softmax,static,dirichlet,Mean,15,A,1.901923418045044,0.12217678129673004
softmax,static,dirichlet,Mean,16,A,1.8977543115615845,0.1184055507183075
softmax,static,dirichlet,Mean,17,A,1.8905385732650757,0.12586507201194763
softmax,static,dirichlet,Mean,18,A,1.8998353481292725,0.13326691091060638
softmax,static,dirichlet,Mean,19,A,1.8883339166641235,0.12917545437812805
softmax,static,dirichlet,Mean,20,A,1.8857157230377197,0.13350935280323029
softmax,static,dirichlet,Mean,21,A,1.8739211559295654,0.12760961055755615
softmax,static,dirichlet,Mean,22,A,1.8738399744033813,0.12603048980236053
softmax,static,dirichlet,Mean,23,A,1.8698318004608154,0.12589265406131744
softmax,static,dirichlet,Mean,24,A,1.8711073398590088,0.12527179718017578
softmax,static,dirichlet,Mean,25,A,1.8653268814086914,0.1321801096200943
softmax,static,dirichlet,Mean,26,A,1.8473281860351562,0.1331903338432312
softmax,static,dirichlet,Mean,27,A,1.8504985570907593,0.12689220905303955
softmax,static,dirichlet,Mean,28,A,1.8410066366195679,0.1219257116317749
softmax,static,dirichlet,Mean,29,A,1.8569501638412476,0.13185672461986542
softmax,static,dirichlet,Mean,30,A,1.8522865772247314,0.12972575426101685
softmax,static,dirichlet,Mean,31,A,1.841216802597046,0.12469059228897095
softmax,static,dirichlet,Mean,32,A,1.8488744497299194,0.12362996488809586
softmax,static,dirichlet,Mean,33,A,1.8493421077728271,0.11979040503501892
softmax,static,dirichlet,Mean,34,A,1.837090253829956,0.10937894135713577
softmax,static,dirichlet,Mean,35,A,1.8455079793930054,0.1143425777554512
softmax,static,dirichlet,Mean,36,A,1.824427604675293,0.10849390923976898
softmax,static,dirichlet,Mean,37,A,1.8186304569244385,0.1069914922118187
softmax,static,dirichlet,Mean,38,A,1.8217417001724243,0.10972674936056137
softmax,static,dirichlet,Mean,39,A,1.8220117092132568,0.10790017247200012
softmax,static,dirichlet,Mean,40,A,1.8225914239883423,0.10302430391311646
softmax,static,dirichlet,Mean,41,A,1.8188598155975342,0.10093986988067627
softmax,static,dirichlet,Mean,42,A,1.8340390920639038,0.10564683377742767
softmax,static,dirichlet,Mean,43,A,1.833931565284729,0.11560870707035065
softmax,static,dirichlet,Mean,44,A,1.83169424533844,0.10664616525173187
softmax,static,dirichlet,Mean,45,A,1.8277103900909424,0.10593762993812561
softmax,static,dirichlet,Mean,46,A,1.839777946472168,0.10366480052471161
softmax,static,dirichlet,Mean,47,A,1.8215045928955078,0.10253467410802841
softmax,static,dirichlet,Mean,48,A,1.8289810419082642,0.10419749468564987
softmax,static,dirichlet,Mean,49,A,1.833138108253479,0.11323809623718262
softmax,static,dirichlet,Mean,0,variance,0.000563267502002418,4.022090070066042e-05
softmax,static,dirichlet,Mean,1,variance,0.000535699597094208,3.79730190616101e-05
softmax,static,dirichlet,Mean,2,variance,0.0005155262188054621,3.5669396311277524e-05
softmax,static,dirichlet,Mean,3,variance,0.0004962864913977683,3.3337313652737066e-05
softmax,static,dirichlet,Mean,4,variance,0.0004797368892468512,3.2412048312835395e-05
softmax,static,dirichlet,Mean,5,variance,0.00046516675502061844,3.0205907023628242e-05
softmax,static,dirichlet,Mean,6,variance,0.00045688534737564623,2.9270759114297107e-05
softmax,static,dirichlet,Mean,7,variance,0.0004483562079258263,2.5396237106178887e-05
softmax,static,dirichlet,Mean,8,variance,0.0004413173592183739,2.7280299036647193e-05
softmax,static,dirichlet,Mean,9,variance,0.0004341017920523882,2.5619490770623088e-05
softmax,static,dirichlet,Mean,10,variance,0.0004270615172572434,2.368085006310139e-05
softmax,static,dirichlet,Mean,11,variance,0.00042306422255933285,2.224719173682388e-05
softmax,static,dirichlet,Mean,12,variance,0.0004182896518614143,2.102526559610851e-05
softmax,static,dirichlet,Mean,13,variance,0.00041845900705084205,2.0713963749585673e-05
softmax,static,dirichlet,Mean,14,variance,0.0004155388451181352,1.9469374819891527e-05
softmax,static,dirichlet,Mean,15,variance,0.000414862617617473,1.949206489371136e-05
softmax,static,dirichlet,Mean,16,variance,0.0004111012094654143,1.817186057451181e-05
softmax,static,dirichlet,Mean,17,variance,0.0004079694044776261,1.7659789591562003e-05
softmax,static,dirichlet,Mean,18,variance,0.00040622573578730226,1.6783296814537607e-05
softmax,static,dirichlet,Mean,19,variance,0.0004052442964166403,1.6648893506499007e-05
softmax,static,dirichlet,Mean,20,variance,0.00040376620017923415,1.6916093954932876e-05
softmax,static,dirichlet,Mean,21,variance,0.00040150946006178856,1.5704410543548875e-05
softmax,static,dirichlet,Mean,22,variance,0.0003998494357801974,1.5616951714036986e-05
softmax,static,dirichlet,Mean,23,variance,0.0003994735889136791,1.5196685126284137e-05
softmax,static,dirichlet,Mean,24,variance,0.0003981517511419952,1.5292233001673594e-05
softmax,static,dirichlet,Mean,25,variance,0.0003957432636525482,1.56665646500187e-05
softmax,static,dirichlet,Mean,26,variance,0.0003942615003325045,1.4282875781645998e-05
softmax,static,dirichlet,Mean,27,variance,0.0003931232204195112,1.4435163393500261e-05
softmax,static,dirichlet,Mean,28,variance,0.00039170897798612714,1.3932453839515802e-05
softmax,static,dirichlet,Mean,29,variance,0.00039137652493081987,1.4281128642323893e-05
softmax,static,dirichlet,Mean,30,variance,0.00039220089092850685,1.4320765330921859e-05
softmax,static,dirichlet,Mean,31,variance,0.0003900399315170944,1.5055908988870215e-05
softmax,static,dirichlet,Mean,32,variance,0.0003893166722264141,1.5329707821365446e-05
softmax,static,dirichlet,Mean,33,variance,0.00038776546716690063,1.566992068546824e-05
softmax,static,dirichlet,Mean,34,variance,0.0003872502129524946,1.7017035133903846e-05
softmax,static,dirichlet,Mean,35,variance,0.00038723749457858503,1.7527603631606326e-05
softmax,static,dirichlet,Mean,36,variance,0.00038480316288769245,1.717550003377255e-05
softmax,static,dirichlet,Mean,37,variance,0.0003824482555501163,1.7513993952888995e-05
softmax,static,dirichlet,Mean,38,variance,0.00038312916876748204,1.7993101209867746e-05
softmax,static,dirichlet,Mean,39,variance,0.0003831335052382201,1.8817880118149333e-05
softmax,static,dirichlet,Mean,40,variance,0.00038147985469549894,1.8557328075985424e-05
softmax,static,dirichlet,Mean,41,variance,0.00038027894333936274,1.892219552246388e-05
softmax,static,dirichlet,Mean,42,variance,0.00037805334432050586,1.827982305258047e-05
softmax,static,dirichlet,Mean,43,variance,0.0003781053819693625,2.0213696188875474e-05
softmax,static,dirichlet,Mean,44,variance,0.00037701454130001366,1.9956256437581033e-05
softmax,static,dirichlet,Mean,45,variance,0.0003752605989575386,1.8941138478112407e-05
softmax,static,dirichlet,Mean,46,variance,0.00037518070894293487,2.0329902326921e-05
softmax,static,dirichlet,Mean,47,variance,0.0003751608310267329,2.0385252355481498e-05
softmax,static,dirichlet,Mean,48,variance,0.00037586368853226304,2.0822224541916512e-05
softmax,static,dirichlet,Mean,49,variance,0.00037541327765211463,2.00142585526919e-05
softmax,static,dirichlet,TriMean,0,accs,0.12187999999999999,0.012519605585551716
softmax,static,dirichlet,TriMean,1,accs,0.13113999999999998,0.01326177192384185
softmax,static,dirichlet,TriMean,2,accs,0.14108,0.014010117535235426
softmax,static,dirichlet,TriMean,3,accs,0.14999,0.013693263504528218
softmax,static,dirichlet,TriMean,4,accs,0.15989,0.01410901885178413
softmax,static,dirichlet,TriMean,5,accs,0.17087000000000002,0.014757700947716149
softmax,static,dirichlet,TriMean,6,accs,0.18164000000000002,0.015490537466609881
softmax,static,dirichlet,TriMean,7,accs,0.19265,0.016432554228995835
softmax,static,dirichlet,TriMean,8,accs,0.20408999999999997,0.01697564311542341
softmax,static,dirichlet,TriMean,9,accs,0.21573000000000003,0.018024590482510885
softmax,static,dirichlet,TriMean,10,accs,0.22744999999999999,0.019313029515502397
softmax,static,dirichlet,TriMean,11,accs,0.23857,0.021002305186071567
softmax,static,dirichlet,TriMean,12,accs,0.25046999999999997,0.022473091204470393
softmax,static,dirichlet,TriMean,13,accs,0.26126,0.02415963063882485
softmax,static,dirichlet,TriMean,14,accs,0.27277999999999997,0.025765975751323247
softmax,static,dirichlet,TriMean,15,accs,0.28346,0.0269749489527681
softmax,static,dirichlet,TriMean,16,accs,0.29474999999999996,0.02837867102205065
softmax,static,dirichlet,TriMean,17,accs,0.30493000000000003,0.02957420049254642
softmax,static,dirichlet,TriMean,18,accs,0.31472,0.030631717098023304
softmax,static,dirichlet,TriMean,19,accs,0.32448,0.03231461958955695
softmax,static,dirichlet,TriMean,20,accs,0.33454,0.03322074020554697
softmax,static,dirichlet,TriMean,21,accs,0.34398,0.034109003515461686
softmax,static,dirichlet,TriMean,22,accs,0.35361,0.0351079285376458
softmax,static,dirichlet,TriMean,23,accs,0.36224,0.03611584119382764
softmax,static,dirichlet,TriMean,24,accs,0.37058,0.03677585187314571
softmax,static,dirichlet,TriMean,25,accs,0.37859,0.03737232794675761
softmax,static,dirichlet,TriMean,26,accs,0.38639,0.03830247057862804
softmax,static,dirichlet,TriMean,27,accs,0.39369,0.03868092484451045
softmax,static,dirichlet,TriMean,28,accs,0.40052000000000004,0.03910207150090928
softmax,static,dirichlet,TriMean,29,accs,0.40771999999999997,0.040047519306388446
softmax,static,dirichlet,TriMean,30,accs,0.41379,0.0407433087728525
softmax,static,dirichlet,TriMean,31,accs,0.42016,0.04082360221113924
softmax,static,dirichlet,TriMean,32,accs,0.42615,0.04162813449579502
softmax,static,dirichlet,TriMean,33,accs,0.43196,0.041947451737514525
softmax,static,dirichlet,TriMean,34,accs,0.43807999999999997,0.04223527693207289
softmax,static,dirichlet,TriMean,35,accs,0.44406999999999996,0.04248871395893789
softmax,static,dirichlet,TriMean,36,accs,0.44963,0.042952978031744846
softmax,static,dirichlet,TriMean,37,accs,0.45497,0.04308796536306731
softmax,static,dirichlet,TriMean,38,accs,0.46052,0.04340577528312205
softmax,static,dirichlet,TriMean,39,accs,0.46545999999999993,0.043669400155461
softmax,static,dirichlet,TriMean,40,accs,0.47021999999999997,0.043644953273431285
softmax,static,dirichlet,TriMean,41,accs,0.4750599999999999,0.04342485262898297
softmax,static,dirichlet,TriMean,42,accs,0.47984,0.043493663563839324
softmax,static,dirichlet,TriMean,43,accs,0.48461999999999994,0.04374242853309968
softmax,static,dirichlet,TriMean,44,accs,0.48918999999999996,0.04392756471768799
softmax,static,dirichlet,TriMean,45,accs,0.49337,0.044136804089305995
softmax,static,dirichlet,TriMean,46,accs,0.49729,0.04409421592685876
softmax,static,dirichlet,TriMean,47,accs,0.5016400000000001,0.043901717162872896
softmax,static,dirichlet,TriMean,48,accs,0.5057799999999999,0.04405535521913816
softmax,static,dirichlet,TriMean,49,accs,0.50995,0.044139272044543536
softmax,static,dirichlet,TriMean,0,losses,2.301592817611694,0.008495931966238726
softmax,static,dirichlet,TriMean,1,losses,2.2937735305786133,0.008434418897459346
softmax,static,dirichlet,TriMean,2,losses,2.2860172782516477,0.008383433021987395
softmax,static,dirichlet,TriMean,3,losses,2.278329863624573,0.008350725325333696
softmax,static,dirichlet,TriMean,4,losses,2.2707335324478146,0.008333667598168745
softmax,static,dirichlet,TriMean,5,losses,2.2631931460571293,0.008327829145108125
softmax,static,dirichlet,TriMean,6,losses,2.2557500411605838,0.008339752609106927
softmax,static,dirichlet,TriMean,7,losses,2.2483964085388184,0.008376963459657853
softmax,static,dirichlet,TriMean,8,losses,2.241117029495239,0.008421755001050696
softmax,static,dirichlet,TriMean,9,losses,2.2339261045074466,0.008499927772704537
softmax,static,dirichlet,TriMean,10,losses,2.2267913269805906,0.0085866600240051
softmax,static,dirichlet,TriMean,11,losses,2.2197009401702883,0.008695545015617066
softmax,static,dirichlet,TriMean,12,losses,2.212654476623535,0.008829513859644766
softmax,static,dirichlet,TriMean,13,losses,2.205687916870117,0.008966079772313687
softmax,static,dirichlet,TriMean,14,losses,2.1987707490539554,0.009121905835466827
softmax,static,dirichlet,TriMean,15,losses,2.1918927942276,0.009282548695828018
softmax,static,dirichlet,TriMean,16,losses,2.1850775862884526,0.009445091144187212
softmax,static,dirichlet,TriMean,17,losses,2.1783108937072755,0.009610560342392466
softmax,static,dirichlet,TriMean,18,losses,2.1716081042480466,0.009782281961874513
softmax,static,dirichlet,TriMean,19,losses,2.164946327552795,0.00995296141893229
softmax,static,dirichlet,TriMean,20,losses,2.158335582962036,0.010120069491565223
softmax,static,dirichlet,TriMean,21,losses,2.1517729982757565,0.010290564502072613
softmax,static,dirichlet,TriMean,22,losses,2.1452410330963136,0.010468649732791001
softmax,static,dirichlet,TriMean,23,losses,2.1387491962432863,0.010663090484362361
softmax,static,dirichlet,TriMean,24,losses,2.132309490242004,0.010855776819648902
softmax,static,dirichlet,TriMean,25,losses,2.1259320621490483,0.011038452825914374
softmax,static,dirichlet,TriMean,26,losses,2.119576122589111,0.011224567955545686
softmax,static,dirichlet,TriMean,27,losses,2.1132822571563716,0.011398611330619512
softmax,static,dirichlet,TriMean,28,losses,2.107027244987488,0.011570894091024877
softmax,static,dirichlet,TriMean,29,losses,2.100817810592651,0.011746197162775581
softmax,static,dirichlet,TriMean,30,losses,2.0946449904251097,0.011928716458352508
softmax,static,dirichlet,TriMean,31,losses,2.088511074523926,0.012117300055189722
softmax,static,dirichlet,TriMean,32,losses,2.082404736118317,0.012294369834958895
softmax,static,dirichlet,TriMean,33,losses,2.0763402356529235,0.012489272786448844
softmax,static,dirichlet,TriMean,34,losses,2.0703192743301395,0.012680271515402502
softmax,static,dirichlet,TriMean,35,losses,2.0643188489913937,0.012874760144518374
softmax,static,dirichlet,TriMean,36,losses,2.0583395415115358,0.013058655280615407
softmax,static,dirichlet,TriMean,37,losses,2.0523949436187743,0.013245554020976866
softmax,static,dirichlet,TriMean,38,losses,2.0464948386001587,0.01342201915757285
softmax,static,dirichlet,TriMean,39,losses,2.0406172069931032,0.013583982878556042
softmax,static,dirichlet,TriMean,40,losses,2.034796957836151,0.013749095736052238
softmax,static,dirichlet,TriMean,41,losses,2.0290029367637636,0.01390708140758047
softmax,static,dirichlet,TriMean,42,losses,2.0232518186187742,0.014057607588550968
softmax,static,dirichlet,TriMean,43,losses,2.0175218614959722,0.01421541830060253
softmax,static,dirichlet,TriMean,44,losses,2.0118203494453426,0.01435928217712882
softmax,static,dirichlet,TriMean,45,losses,2.0061605822563173,0.01449744184109479
softmax,static,dirichlet,TriMean,46,losses,2.000536833896637,0.01463058188666806
softmax,static,dirichlet,TriMean,47,losses,1.994944794902802,0.014766339456524629
softmax,static,dirichlet,TriMean,48,losses,1.9893744765281673,0.01490373137245758
softmax,static,dirichlet,TriMean,49,losses,1.9838294038581847,0.015041255465799335
softmax,static,dirichlet,TriMean,0,xi,2.6277518272399902,0.23305626213550568
softmax,static,dirichlet,TriMean,1,xi,2.5944831371307373,0.22184449434280396
softmax,static,dirichlet,TriMean,2,xi,2.5449976921081543,0.22055266797542572
