Model,Attack,Partition,Aggregator,Iteration,Metric,Mean,CI
softmax,static,iid,Mean,132,A,1.0785584449768066,0.010147430934011936
softmax,static,iid,Mean,133,A,1.077887773513794,0.012242809869349003
softmax,static,iid,Mean,134,A,1.081618070602417,0.01247670128941536
softmax,static,iid,Mean,135,A,1.084700584411621,0.01210967916995287
softmax,static,iid,Mean,136,A,1.0808422565460205,0.011937272734940052
softmax,static,iid,Mean,137,A,1.0782662630081177,0.008922423236072063
softmax,static,iid,Mean,138,A,1.079053282737732,0.010665498673915863
softmax,static,iid,Mean,139,A,1.0773608684539795,0.0115925008431077
softmax,static,iid,Mean,140,A,1.0841057300567627,0.015063093975186348
softmax,static,iid,Mean,141,A,1.0874006748199463,0.012086538597941399
softmax,static,iid,Mean,142,A,1.089724063873291,0.008871028199791908
softmax,static,iid,Mean,143,A,1.0887266397476196,0.005853454582393169
softmax,static,iid,Mean,144,A,1.087005376815796,0.004717573057860136
softmax,static,iid,Mean,145,A,1.0857994556427002,0.009074965491890907
softmax,static,iid,Mean,146,A,1.0842549800872803,0.01430018711835146
softmax,static,iid,Mean,147,A,1.082993984222412,0.01346852071583271
softmax,static,iid,Mean,148,A,1.088594675064087,0.010627823881804943
softmax,static,iid,Mean,149,A,1.0919978618621826,0.013100246898829937
softmax,static,iid,Mean,150,A,1.0901652574539185,0.014278947375714779
softmax,static,iid,Mean,151,A,1.0930862426757812,0.012451808899641037
softmax,static,iid,Mean,152,A,1.091131567955017,0.012337465770542622
softmax,static,iid,Mean,153,A,1.089854121208191,0.008621607907116413
softmax,static,iid,Mean,154,A,1.092410683631897,0.00909486599266529
softmax,static,iid,Mean,155,A,1.0954445600509644,0.01056657638400793
softmax,static,iid,Mean,156,A,1.0901864767074585,0.012502663768827915
softmax,static,iid,Mean,157,A,1.0918951034545898,0.016952691599726677
softmax,static,iid,Mean,158,A,1.093085527420044,0.015916412696242332
softmax,static,iid,Mean,159,A,1.0909634828567505,0.018249090760946274
softmax,static,iid,Mean,160,A,1.0896401405334473,0.018356937915086746
softmax,static,iid,Mean,161,A,1.0964170694351196,0.02150190807878971
softmax,static,iid,Mean,162,A,1.102332353591919,0.019565166905522346
softmax,static,iid,Mean,163,A,1.0881145000457764,0.011529792100191116
softmax,static,iid,Mean,164,A,1.089085340499878,0.013544106855988503
softmax,static,iid,Mean,165,A,1.0933576822280884,0.008086887188255787
softmax,static,iid,Mean,166,A,1.096174955368042,0.010692184790968895
softmax,static,iid,Mean,167,A,1.0887653827667236,0.010084589011967182
softmax,static,iid,Mean,168,A,1.0870592594146729,0.009822743944823742
softmax,static,iid,Mean,169,A,1.086181640625,0.008675922639667988
softmax,static,iid,Mean,170,A,1.0891497135162354,0.007592281326651573
softmax,static,iid,Mean,171,A,1.0855531692504883,0.008965611457824707
softmax,static,iid,Mean,172,A,1.0847312211990356,0.012058342806994915
softmax,static,iid,Mean,173,A,1.085371732711792,0.0077074752189219
softmax,static,iid,Mean,174,A,1.0894155502319336,0.009088153950870037
softmax,static,iid,Mean,175,A,1.091170310974121,0.007018732838332653
softmax,static,iid,Mean,176,A,1.088728666305542,0.0072236997075378895
softmax,static,iid,Mean,177,A,1.0825779438018799,0.00536390533670783
softmax,static,iid,Mean,178,A,1.0813966989517212,0.0037586467806249857
softmax,static,iid,Mean,179,A,1.0791550874710083,0.005703372415155172
softmax,static,iid,Mean,180,A,1.0834095478057861,0.007936242036521435
softmax,static,iid,Mean,181,A,1.081514596939087,0.007804342545568943
softmax,static,iid,Mean,182,A,1.0873721837997437,0.013599327765405178
softmax,static,iid,Mean,183,A,1.0858274698257446,0.015751004219055176
softmax,static,iid,Mean,184,A,1.082556128501892,0.012027045711874962
softmax,static,iid,Mean,185,A,1.087206482887268,0.01366243977099657
softmax,static,iid,Mean,186,A,1.0875294208526611,0.01689782179892063
softmax,static,iid,Mean,187,A,1.0938456058502197,0.01461486890912056
softmax,static,iid,Mean,188,A,1.0855144262313843,0.011636121198534966
softmax,static,iid,Mean,189,A,1.0846588611602783,0.01588483341038227
softmax,static,iid,Mean,190,A,1.0918962955474854,0.015376598574221134
softmax,static,iid,Mean,191,A,1.0924936532974243,0.016664763912558556
softmax,static,iid,Mean,192,A,1.0943139791488647,0.01729591004550457
softmax,static,iid,Mean,193,A,1.0924055576324463,0.013311660848557949
softmax,static,iid,Mean,194,A,1.0919898748397827,0.015168270096182823
softmax,static,iid,Mean,195,A,1.0913279056549072,0.015060525387525558
softmax,static,iid,Mean,196,A,1.0876576900482178,0.015275843441486359
softmax,static,iid,Mean,197,A,1.0890249013900757,0.014896124601364136
softmax,static,iid,Mean,198,A,1.0854692459106445,0.013098006136715412
softmax,static,iid,Mean,199,A,1.08879816532135,0.013037159107625484
softmax,static,iid,Mean,0,variance,0.0001765813649399206,1.0174116141570266e-05
softmax,static,iid,Mean,1,variance,0.00015150212857406586,8.87907935975818e-06
softmax,static,iid,Mean,2,variance,0.00013056074385531247,7.746292794763576e-06
softmax,static,iid,Mean,3,variance,0.00011480089597171172,6.584772563655861e-06
softmax,static,iid,Mean,4,variance,0.00010115485929418355,5.496951871464262e-06
softmax,static,iid,Mean,5,variance,8.977391553344205e-05,4.766313395521138e-06
softmax,static,iid,Mean,6,variance,8.104312291834503e-05,3.983908300142502e-06
softmax,static,iid,Mean,7,variance,7.292161171790212e-05,3.3465946671640268e-06
softmax,static,iid,Mean,8,variance,6.644365203101188e-05,2.7320825211063493e-06
softmax,static,iid,Mean,9,variance,6.164980732137337e-05,2.4922746888478287e-06
softmax,static,iid,Mean,10,variance,5.788251291960478e-05,2.2016949969838606e-06
softmax,static,iid,Mean,11,variance,5.498512837220915e-05,1.947739974639262e-06
softmax,static,iid,Mean,12,variance,5.196393613005057e-05,1.83465022018936e-06
softmax,static,iid,Mean,13,variance,4.9777656386140734e-05,1.4454777783612371e-06
softmax,static,iid,Mean,14,variance,4.796701614395715e-05,1.094845629268093e-06
softmax,static,iid,Mean,15,variance,4.66899000457488e-05,8.103876893983397e-07
softmax,static,iid,Mean,16,variance,4.5462322304956615e-05,4.859504656451463e-07
softmax,static,iid,Mean,17,variance,4.4698557758238167e-05,3.659447429527063e-07
softmax,static,iid,Mean,18,variance,4.434576112544164e-05,4.183631858722947e-07
softmax,static,iid,Mean,19,variance,4.402612103149295e-05,6.602875259886787e-07
softmax,static,iid,Mean,20,variance,4.369887392385863e-05,9.255456916434923e-07
softmax,static,iid,Mean,21,variance,4.3304306018399075e-05,9.139482699538348e-07
softmax,static,iid,Mean,22,variance,4.3197876948397607e-05,8.683024361744174e-07
softmax,static,iid,Mean,23,variance,4.2922507418552414e-05,7.125341312530509e-07
softmax,static,iid,Mean,24,variance,4.282786903786473e-05,6.412332709260227e-07
softmax,static,iid,Mean,25,variance,4.271370198694058e-05,5.398007374424196e-07
softmax,static,iid,Mean,26,variance,4.300371801946312e-05,6.92489891207515e-07
softmax,static,iid,Mean,27,variance,4.284330498194322e-05,7.31310649371153e-07
softmax,static,iid,Mean,28,variance,4.264414747012779e-05,9.101675573219836e-07
softmax,static,iid,Mean,29,variance,4.244583396939561e-05,6.492308557426441e-07
softmax,static,iid,Mean,30,variance,4.18924173573032e-05,5.190739784666221e-07
softmax,static,iid,Mean,31,variance,4.1808540117926896e-05,5.170342092242208e-07
softmax,static,iid,Mean,32,variance,4.205482400720939e-05,7.882031241024379e-07
softmax,static,iid,Mean,33,variance,4.2184336052741855e-05,6.557970095855126e-07
softmax,static,iid,Mean,34,variance,4.194337088847533e-05,6.545359951815044e-07
softmax,static,iid,Mean,35,variance,4.179431198281236e-05,5.650913976751326e-07
softmax,static,iid,Mean,36,variance,4.1803235944826156e-05,3.32823901771917e-07
softmax,static,iid,Mean,37,variance,4.179876123089343e-05,5.44506349342555e-07
softmax,static,iid,Mean,38,variance,4.192867345409468e-05,6.734999828950095e-07
softmax,static,iid,Mean,39,variance,4.217447713017464e-05,6.231115889931971e-07
softmax,static,iid,Mean,40,variance,4.2145682527916506e-05,6.698552397210733e-07
softmax,static,iid,Mean,41,variance,4.2344578105257824e-05,7.814674631845264e-07
softmax,static,iid,Mean,42,variance,4.260385685483925e-05,1.0346012686568429e-06
softmax,static,iid,Mean,43,variance,4.26120386691764e-05,9.285128612646076e-07
softmax,static,iid,Mean,44,variance,4.251422797096893e-05,1.0629117923599551e-06
softmax,static,iid,Mean,45,variance,4.2319832573411986e-05,1.1499953416205244e-06
softmax,static,iid,Mean,46,variance,4.187719969195314e-05,1.2219429663673509e-06
softmax,static,iid,Mean,47,variance,4.1860792407533154e-05,1.0899067319769529e-06
softmax,static,iid,Mean,48,variance,4.167755105299875e-05,9.443979820389359e-07
softmax,static,iid,Mean,49,variance,4.1794217395363376e-05,9.79161768555059e-07
softmax,static,iid,Mean,50,variance,4.1774903365876526e-05,8.942939189182653e-07
softmax,static,iid,Mean,51,variance,4.181229815003462e-05,1.0886328709602822e-06
softmax,static,iid,Mean,52,variance,4.1997864173026755e-05,1.2796077726306976e-06
softmax,static,iid,Mean,53,variance,4.2065650632139295e-05,1.118957698054146e-06
softmax,static,iid,Mean,54,variance,4.21258773712907e-05,1.0297792414348805e-06
softmax,static,iid,Mean,55,variance,4.239018744556233e-05,1.0567580375209218e-06
softmax,static,iid,Mean,56,variance,4.2278286855435e-05,1.1623214959399775e-06
softmax,static,iid,Mean,57,variance,4.190328036202118e-05,9.686373232398182e-07
softmax,static,iid,Mean,58,variance,4.178850940661505e-05,1.100473923543177e-06
softmax,static,iid,Mean,59,variance,4.1859228076646104e-05,1.0445827456351253e-06
softmax,static,iid,Mean,60,variance,4.2108233174076304e-05,1.0226926860923413e-06
softmax,static,iid,Mean,61,variance,4.214632645016536e-05,8.606021992818569e-07
softmax,static,iid,Mean,62,variance,4.1957646317314357e-05,8.654955081510707e-07
softmax,static,iid,Mean,63,variance,4.1887236875481904e-05,9.736697847984033e-07
softmax,static,iid,Mean,64,variance,4.156659633736126e-05,1.002179374154366e-06
softmax,static,iid,Mean,65,variance,4.165810969425365e-05,6.976891313570377e-07
softmax,static,iid,Mean,66,variance,4.169116073171608e-05,5.742135158470774e-07
softmax,static,iid,Mean,67,variance,4.1413968574488536e-05,4.1501709802105324e-07
softmax,static,iid,Mean,68,variance,4.120001176488586e-05,6.271807819757669e-07
softmax,static,iid,Mean,69,variance,4.136043571634218e-05,5.706344836653443e-07
softmax,static,iid,Mean,70,variance,4.127988722757436e-05,6.203774205459922e-07
softmax,static,iid,Mean,71,variance,4.130681190872565e-05,9.126775921686203e-07
softmax,static,iid,Mean,72,variance,4.109033034183085e-05,9.001903436001157e-07
softmax,static,iid,Mean,73,variance,4.1272978705819696e-05,8.641746376270021e-07
softmax,static,iid,Mean,74,variance,4.144556078244932e-05,6.918814960954478e-07
softmax,static,iid,Mean,75,variance,4.147468280280009e-05,7.248364681800012e-07
softmax,static,iid,Mean,76,variance,4.1227511246688664e-05,9.047461162481341e-07
softmax,static,iid,Mean,77,variance,4.109592191525735e-05,6.522130888697575e-07
softmax,static,iid,Mean,78,variance,4.11110304412432e-05,8.569483043174841e-07
softmax,static,iid,Mean,79,variance,4.101229569641873e-05,9.293444236391224e-07
softmax,static,iid,Mean,80,variance,4.0971026464831084e-05,9.876019930743496e-07
softmax,static,iid,Mean,81,variance,4.101265949429944e-05,9.515199508314254e-07
softmax,static,iid,Mean,82,variance,4.113907925784588e-05,7.6025713724448e-07
softmax,static,iid,Mean,83,variance,4.109469955437817e-05,6.957798746043409e-07
softmax,static,iid,Mean,84,variance,4.109704605070874e-05,7.810177180544997e-07
softmax,static,iid,Mean,85,variance,4.105021071154624e-05,7.668081707379315e-07
softmax,static,iid,Mean,86,variance,4.1559975215932354e-05,7.133935469028074e-07
softmax,static,iid,Mean,87,variance,4.130392335355282e-05,8.281606937998731e-07
softmax,static,iid,Mean,88,variance,4.145007551414892e-05,7.875325422901369e-07
softmax,static,iid,Mean,89,variance,4.1568004235159606e-05,8.324670943693491e-07
softmax,static,iid,Mean,90,variance,4.15756949223578e-05,8.364168024854735e-07
softmax,static,iid,Mean,91,variance,4.134566552238539e-05,7.589970323351736e-07
softmax,static,iid,Mean,92,variance,4.129482476855628e-05,8.644660738355014e-07
softmax,static,iid,Mean,93,variance,4.1642510041128844e-05,8.611747261966229e-07
softmax,static,iid,Mean,94,variance,4.193139466224238e-05,6.832938765910512e-07
softmax,static,iid,Mean,95,variance,4.214861473883502e-05,5.771063911197416e-07
softmax,static,iid,Mean,96,variance,4.2145722545683384e-05,6.055581138753041e-07
softmax,static,iid,Mean,97,variance,4.216316301608458e-05,5.664307991537498e-07
softmax,static,iid,Mean,98,variance,4.213990177959204e-05,4.408149436585518e-07
softmax,static,iid,Mean,99,variance,4.2152976675424725e-05,4.66341560922956e-07
softmax,static,iid,Mean,100,variance,4.197896123514511e-05,3.7479398429240973e-07
softmax,static,iid,Mean,101,variance,4.183481360087171e-05,4.2492564489293727e-07
softmax,static,iid,Mean,102,variance,4.176337461103685e-05,3.805576795912202e-07
softmax,static,iid,Mean,103,variance,4.159064337727614e-05,4.034478422454413e-07
softmax,static,iid,Mean,104,variance,4.166832513874397e-05,6.058843950995652e-07
softmax,static,iid,Mean,105,variance,4.1599239921197295e-05,5.753917662332242e-07
softmax,static,iid,Mean,106,variance,4.1519720980431885e-05,5.618708769361547e-07
softmax,static,iid,Mean,107,variance,4.138048825552687e-05,5.815211920889851e-07
softmax,static,iid,Mean,108,variance,4.166604412603192e-05,6.23689061285404e-07
softmax,static,iid,Mean,109,variance,4.13674206356518e-05,6.770433174096979e-07
softmax,static,iid,Mean,110,variance,4.120694939047098e-05,7.28015834283724e-07
softmax,static,iid,Mean,111,variance,4.1093600884778425e-05,8.039434078455088e-07
softmax,static,iid,Mean,112,variance,4.1142320696963e-05,7.516978257626761e-07
softmax,static,iid,Mean,113,variance,4.1163864807458594e-05,7.675999995626626e-07
softmax,static,iid,Mean,114,variance,4.1245872125728056e-05,7.815440312697319e-07
softmax,static,iid,Mean,115,variance,4.121697202208452e-05,8.317983883898705e-07
softmax,static,iid,Mean,116,variance,4.131506284466013e-05,1.0743641496446799e-06
softmax,static,iid,Mean,117,variance,4.135014387429692e-05,1.0091840749737457e-06
softmax,static,iid,Mean,118,variance,4.1277933632954955e-05,8.699579439053196e-07
softmax,static,iid,Mean,119,variance,4.112718306714669e-05,1.0612001233312185e-06
softmax,static,iid,Mean,120,variance,4.1245959437219426e-05,1.0631856639520265e-06
softmax,static,iid,Mean,121,variance,4.095910844625905e-05,1.0624294191075023e-06
softmax,static,iid,Mean,122,variance,4.08162159146741e-05,1.0597798336675623e-06
softmax,static,iid,Mean,123,variance,4.07735860790126e-05,1.1097946526206215e-06
softmax,static,iid,Mean,124,variance,4.068164707859978e-05,1.3175585991120897e-06
softmax,static,iid,Mean,125,variance,4.0825856558512896e-05,1.289527176595584e-06
softmax,static,iid,Mean,126,variance,4.0658473153598607e-05,1.1824566854556906e-06
softmax,static,iid,Mean,127,variance,4.035082019981928e-05,1.1466477189969737e-06
softmax,static,iid,Mean,128,variance,4.036099562654272e-05,9.914086831486202e-07
softmax,static,iid,Mean,129,variance,4.024229565402493e-05,9.469216024626803e-07
softmax,static,iid,Mean,130,variance,4.022121720481664e-05,9.226371844306414e-07
softmax,static,iid,Mean,131,variance,4.0197632188210264e-05,7.954059242365474e-07
softmax,static,iid,Mean,132,variance,4.017432365799323e-05,7.023434704933607e-07
softmax,static,iid,Mean,133,variance,4.024052032036707e-05,6.670351240245509e-07
softmax,static,iid,Mean,134,variance,4.028507828479633e-05,6.878430554024817e-07
softmax,static,iid,Mean,135,variance,4.052552321809344e-05,7.091025508998428e-07
softmax,static,iid,Mean,136,variance,4.025004091090523e-05,6.426786853808153e-07
softmax,static,iid,Mean,137,variance,4.016426100861281e-05,4.691032415848895e-07
softmax,static,iid,Mean,138,variance,4.003421781817451e-05,3.769937109154853e-07
softmax,static,iid,Mean,139,variance,4.007384632132016e-05,5.203571049605671e-07
softmax,static,iid,Mean,140,variance,4.008133691968396e-05,6.080027787902509e-07
softmax,static,iid,Mean,141,variance,4.0527495002606884e-05,7.223592888294661e-07
softmax,static,iid,Mean,142,variance,4.036498285131529e-05,7.365418355220754e-07
softmax,static,iid,Mean,143,variance,4.049838025821373e-05,5.74746593429154e-07
softmax,static,iid,Mean,144,variance,4.04660968342796e-05,5.18960064255225e-07
softmax,static,iid,Mean,145,variance,4.040115891257301e-05,5.777835099252115e-07
softmax,static,iid,Mean,146,variance,4.034135054098442e-05,8.229075092458515e-07
softmax,static,iid,Mean,147,variance,4.0267092117574066e-05,8.371180797439592e-07
softmax,static,iid,Mean,148,variance,4.027707836939953e-05,5.71325188047922e-07
softmax,static,iid,Mean,149,variance,4.0724298742134124e-05,5.687514317287423e-07
softmax,static,iid,Mean,150,variance,4.077757694176398e-05,7.376170856332465e-07
softmax,static,iid,Mean,151,variance,4.0832073864294216e-05,5.866526180398068e-07
softmax,static,iid,Mean,152,variance,4.0755396184977144e-05,5.334633783604659e-07
softmax,static,iid,Mean,153,variance,4.064317181473598e-05,3.9406634755323466e-07
softmax,static,iid,Mean,154,variance,4.0695213101571426e-05,4.472331340821256e-07
softmax,static,iid,Mean,155,variance,4.0963419451145455e-05,6.634763849433511e-07
softmax,static,iid,Mean,156,variance,4.076422919752076e-05,6.693380214528588e-07
softmax,static,iid,Mean,157,variance,4.089079448021948e-05,6.454946515077609e-07
softmax,static,iid,Mean,158,variance,4.0865885239327326e-05,5.925883215240901e-07
softmax,static,iid,Mean,159,variance,4.067761619808152e-05,6.416535711650795e-07
softmax,static,iid,Mean,160,variance,4.03238445869647e-05,6.569617312379705e-07
softmax,static,iid,Mean,161,variance,4.0327613533008844e-05,9.303465162702196e-07
softmax,static,iid,Mean,162,variance,4.0696402720641345e-05,7.569090598735784e-07
softmax,static,iid,Mean,163,variance,4.022774373879656e-05,4.370115220808657e-07
softmax,static,iid,Mean,164,variance,4.036326936329715e-05,4.906398203274875e-07
softmax,static,iid,Mean,165,variance,4.0231279854197055e-05,5.211435905039252e-07
softmax,static,iid,Mean,166,variance,4.0435588744003326e-05,5.967035576759372e-07
softmax,static,iid,Mean,167,variance,4.030856507597491e-05,6.450620730902301e-07
softmax,static,iid,Mean,168,variance,4.043199078296311e-05,5.514729082278791e-07
softmax,static,iid,Mean,169,variance,4.048475966555998e-05,4.921834602100716e-07
softmax,static,iid,Mean,170,variance,4.056371108163148e-05,4.3423457896096807e-07
softmax,static,iid,Mean,171,variance,4.022962457383983e-05,5.033217007621715e-07
softmax,static,iid,Mean,172,variance,4.007403549621813e-05,5.582768380918424e-07
softmax,static,iid,Mean,173,variance,4.0106817323248833e-05,5.399865017352568e-07
softmax,static,iid,Mean,174,variance,4.055180033901706e-05,6.215790904207097e-07
softmax,static,iid,Mean,175,variance,4.058529157191515e-05,4.3216360268161225e-07
softmax,static,iid,Mean,176,variance,4.030963100376539e-05,3.213278887415072e-07
softmax,static,iid,Mean,177,variance,4.0172537410398945e-05,3.1540278655484144e-07
softmax,static,iid,Mean,178,variance,3.9974496758077294e-05,2.612195828533004e-07
softmax,static,iid,Mean,179,variance,4.0063223423203453e-05,5.294809852784965e-07
softmax,static,iid,Mean,180,variance,3.992582787759602e-05,5.312891744324588e-07
softmax,static,iid,Mean,181,variance,3.994031430920586e-05,6.273177746152214e-07
softmax,static,iid,Mean,182,variance,4.013378929812461e-05,7.13242627625732e-07
softmax,static,iid,Mean,183,variance,3.996037776232697e-05,8.56806650517683e-07
softmax,static,iid,Mean,184,variance,3.9938808185979724e-05,7.517373887822032e-07
softmax,static,iid,Mean,185,variance,4.015263039036654e-05,8.032218943299085e-07
softmax,static,iid,Mean,186,variance,4.0055339923128486e-05,8.791521395323798e-07
softmax,static,iid,Mean,187,variance,4.0387516492046416e-05,9.624656058804248e-07
softmax,static,iid,Mean,188,variance,4.0325096051674336e-05,7.588341759401374e-07
softmax,static,iid,Mean,189,variance,4.0276689105667174e-05,8.93125218226487e-07
softmax,static,iid,Mean,190,variance,4.0703358536120504e-05,8.230472303694114e-07
softmax,static,iid,Mean,191,variance,4.094106407137588e-05,8.90875469394814e-07
softmax,static,iid,Mean,192,variance,4.0920349420048296e-05,9.860749514700728e-07
softmax,static,iid,Mean,193,variance,4.0790320781525224e-05,7.154251306928927e-07
softmax,static,iid,Mean,194,variance,4.062612424604595e-05,7.937996429063787e-07
softmax,static,iid,Mean,195,variance,4.053700831718743e-05,6.33709134945093e-07
softmax,static,iid,Mean,196,variance,4.0538790926802903e-05,7.169618356783758e-07
softmax,static,iid,Mean,197,variance,4.0409959183307365e-05,6.375841508088342e-07
softmax,static,iid,Mean,198,variance,4.038890983792953e-05,4.203509433864383e-07
softmax,static,iid,Mean,199,variance,4.056560283061117e-05,6.062155648578482e-07
softmax,static,iid,TriMean,0,accs,0.11285,0.01972937401946651
softmax,static,iid,TriMean,1,accs,0.11285,0.01972937401946651
softmax,static,iid,TriMean,2,accs,0.11285,0.01972937401946651
softmax,static,iid,TriMean,3,accs,0.11285,0.01972937401946651
softmax,static,iid,TriMean,4,accs,0.11285,0.01972937401946651
softmax,static,iid,TriMean,5,accs,0.11285,0.01972937401946651
softmax,static,iid,TriMean,6,accs,0.11285,0.01972937401946651
softmax,static,iid,TriMean,7,accs,0.11285,0.01972937401946651
softmax,static,iid,TriMean,8,accs,0.11285,0.01972937401946651
softmax,static,iid,TriMean,9,accs,0.11285,0.01972937401946651
softmax,static,iid,TriMean,10,accs,0.24542999999999998,0.024481787879882377
softmax,static,iid,TriMean,11,accs,0.24542999999999998,0.024481787879882377
softmax,static,iid,TriMean,12,accs,0.24542999999999998,0.024481787879882377
softmax,static,iid,TriMean,13,accs,0.24542999999999998,0.024481787879882377
softmax,static,iid,TriMean,14,accs,0.24542999999999998,0.024481787879882377
softmax,static,iid,TriMean,15,accs,0.24542999999999998,0.024481787879882377
softmax,static,iid,TriMean,16,accs,0.24542999999999998,0.024481787879882377
softmax,static,iid,TriMean,17,accs,0.24542999999999998,0.024481787879882377
softmax,static,iid,TriMean,18,accs,0.24542999999999998,0.024481787879882377
softmax,static,iid,TriMean,19,accs,0.24542999999999998,0.024481787879882377
softmax,static,iid,TriMean,20,accs,0.41835000000000006,0.02470894660644197
softmax,static,iid,TriMean,21,accs,0.41835000000000006,0.02470894660644197
softmax,static,iid,TriMean,22,accs,0.41835000000000006,0.02470894660644197
softmax,static,iid,TriMean,23,accs,0.41835000000000006,0.02470894660644197
softmax,static,iid,TriMean,24,accs,0.41835000000000006,0.02470894660644197
softmax,static,iid,TriMean,25,accs,0.41835000000000006,0.02470894660644197
softmax,static,iid,TriMean,26,accs,0.41835000000000006,0.02470894660644197
softmax,static,iid,TriMean,27,accs,0.41835000000000006,0.02470894660644197
softmax,static,iid,TriMean,28,accs,0.41835000000000006,0.02470894660644197
softmax,static,iid,TriMean,29,accs,0.41835000000000006,0.02470894660644197
softmax,static,iid,TriMean,30,accs,0.5393,0.020979631010418963
softmax,static,iid,TriMean,31,accs,0.5393,0.020979631010418963
softmax,static,iid,TriMean,32,accs,0.5393,0.020979631010418963
softmax,static,iid,TriMean,33,accs,0.5393,0.020979631010418963
softmax,static,iid,TriMean,34,accs,0.5393,0.020979631010418963
softmax,static,iid,TriMean,35,accs,0.5393,0.020979631010418963
softmax,static,iid,TriMean,36,accs,0.5393,0.020979631010418963
softmax,static,iid,TriMean,37,accs,0.5393,0.020979631010418963
softmax,static,iid,TriMean,38,accs,0.5393,0.020979631010418963
softmax,static,iid,TriMean,39,accs,0.5393,0.020979631010418963
softmax,static,iid,TriMean,40,accs,0.6171300000000001,0.014522118682891964
softmax,static,iid,TriMean,41,accs,0.6171300000000001,0.014522118682891964
softmax,static,iid,TriMean,42,accs,0.6171300000000001,0.014522118682891964
softmax,static,iid,TriMean,43,accs,0.6171300000000001,0.014522118682891964
softmax,static,iid,TriMean,44,accs,0.6171300000000001,0.014522118682891964
softmax,static,iid,TriMean,45,accs,0.6171300000000001,0.014522118682891964
softmax,static,iid,TriMean,46,accs,0.6171300000000001,0.014522118682891964
softmax,static,iid,TriMean,47,accs,0.6171300000000001,0.014522118682891964
softmax,static,iid,TriMean,48,accs,0.6171300000000001,0.014522118682891964
softmax,static,iid,TriMean,49,accs,0.6171300000000001,0.014522118682891964
softmax,static,iid,TriMean,50,accs,0.6662699999999999,0.009741375272288584
softmax,static,iid,TriMean,51,accs,0.6662699999999999,0.009741375272288584
softmax,static,iid,TriMean,52,accs,0.6662699999999999,0.009741375272288584
softmax,static,iid,TriMean,53,accs,0.6662699999999999,0.009741375272288584
softmax,static,iid,TriMean,54,accs,0.6662699999999999,0.009741375272288584
softmax,static,iid,TriMean,55,accs,0.6662699999999999,0.009741375272288584
softmax,static,iid,TriMean,56,accs,0.6662699999999999,0.009741375272288584
softmax,static,iid,TriMean,57,accs,0.6662699999999999,0.009741375272288584
softmax,static,iid,TriMean,58,accs,0.6662699999999999,0.009741375272288584
softmax,static,iid,TriMean,59,accs,0.6662699999999999,0.009741375272288584
softmax,static,iid,TriMean,60,accs,0.6975700000000001,0.005940740277103512
softmax,static,iid,TriMean,61,accs,0.6975700000000001,0.005940740277103512
softmax,static,iid,TriMean,62,accs,0.6975700000000001,0.005940740277103512
softmax,static,iid,TriMean,63,accs,0.6975700000000001,0.005940740277103512
softmax,static,iid,TriMean,64,accs,0.6975700000000001,0.005940740277103512
softmax,static,iid,TriMean,65,accs,0.6975700000000001,0.005940740277103512
softmax,static,iid,TriMean,66,accs,0.6975700000000001,0.005940740277103512
softmax,static,iid,TriMean,67,accs,0.6975700000000001,0.005940740277103512
softmax,static,iid,TriMean,68,accs,0.6975700000000001,0.005940740277103512
softmax,static,iid,TriMean,69,accs,0.6975700000000001,0.005940740277103512
softmax,static,iid,TriMean,70,accs,0.7196899999999999,0.004542377231753835
softmax,static,iid,TriMean,71,accs,0.7196899999999999,0.004542377231753835
softmax,static,iid,TriMean,72,accs,0.7196899999999999,0.004542377231753835
softmax,static,iid,TriMean,73,accs,0.7196899999999999,0.004542377231753835
softmax,static,iid,TriMean,74,accs,0.7196899999999999,0.004542377231753835
softmax,static,iid,TriMean,75,accs,0.7196899999999999,0.004542377231753835
softmax,static,iid,TriMean,76,accs,0.7196899999999999,0.004542377231753835
softmax,static,iid,TriMean,77,accs,0.7196899999999999,0.004542377231753835
softmax,static,iid,TriMean,78,accs,0.7196899999999999,0.004542377231753835
softmax,static,iid,TriMean,79,accs,0.7196899999999999,0.004542377231753835
softmax,static,iid,TriMean,80,accs,0.73583,0.004021270647168346
softmax,static,iid,TriMean,81,accs,0.73583,0.004021270647168346
softmax,static,iid,TriMean,82,accs,0.73583,0.004021270647168346
softmax,static,iid,TriMean,83,accs,0.73583,0.004021270647168346
softmax,static,iid,TriMean,84,accs,0.73583,0.004021270647168346
softmax,static,iid,TriMean,85,accs,0.73583,0.004021270647168346
softmax,static,iid,TriMean,86,accs,0.73583,0.004021270647168346
softmax,static,iid,TriMean,87,accs,0.73583,0.004021270647168346
softmax,static,iid,TriMean,88,accs,0.73583,0.004021270647168346
softmax,static,iid,TriMean,89,accs,0.73583,0.004021270647168346
softmax,static,iid,TriMean,90,accs,0.74843,0.003838248538070457
softmax,static,iid,TriMean,91,accs,0.74843,0.003838248538070457
softmax,static,iid,TriMean,92,accs,0.74843,0.003838248538070457
softmax,static,iid,TriMean,93,accs,0.74843,0.003838248538070457
softmax,static,iid,TriMean,94,accs,0.74843,0.003838248538070457
softmax,static,iid,TriMean,95,accs,0.74843,0.003838248538070457
softmax,static,iid,TriMean,96,accs,0.74843,0.003838248538070457
softmax,static,iid,TriMean,97,accs,0.74843,0.003838248538070457
softmax,static,iid,TriMean,98,accs,0.74843,0.003838248538070457
