Dataset,Model,Attack,Partition,Aggregator,Iteration,Metric,Mean,CI
CIFAR-10,softmax,static,dirichlet,CC,4,per_class_accs_class_2,0.006500000000000001,0.006859999999999999
CIFAR-10,softmax,static,dirichlet,CC,5,per_class_accs_class_2,0.006500000000000001,0.006859999999999999
CIFAR-10,softmax,static,dirichlet,CC,6,per_class_accs_class_2,0.006500000000000001,0.006859999999999999
CIFAR-10,softmax,static,dirichlet,CC,7,per_class_accs_class_2,0.006500000000000001,0.006859999999999999
CIFAR-10,softmax,static,dirichlet,CC,8,per_class_accs_class_2,0.006500000000000001,0.006859999999999999
CIFAR-10,softmax,static,dirichlet,CC,9,per_class_accs_class_2,0.0,0.0
CIFAR-10,softmax,static,dirichlet,CC,0,per_class_accs_class_3,0.006,0.011759999999999998
CIFAR-10,softmax,static,dirichlet,CC,1,per_class_accs_class_3,0.006,0.011759999999999998
CIFAR-10,softmax,static,dirichlet,CC,2,per_class_accs_class_3,0.006,0.011759999999999998
CIFAR-10,softmax,static,dirichlet,CC,3,per_class_accs_class_3,0.006,0.011759999999999998
CIFAR-10,softmax,static,dirichlet,CC,4,per_class_accs_class_3,0.006,0.011759999999999998
CIFAR-10,softmax,static,dirichlet,CC,5,per_class_accs_class_3,0.006,0.011759999999999998
CIFAR-10,softmax,static,dirichlet,CC,6,per_class_accs_class_3,0.006,0.011759999999999998
CIFAR-10,softmax,static,dirichlet,CC,7,per_class_accs_class_3,0.006,0.011759999999999998
CIFAR-10,softmax,static,dirichlet,CC,8,per_class_accs_class_3,0.006,0.011759999999999998
CIFAR-10,softmax,static,dirichlet,CC,9,per_class_accs_class_3,0.39649999999999996,0.6222999999999999
CIFAR-10,softmax,static,dirichlet,CC,0,per_class_accs_class_4,0.01,0.0
CIFAR-10,softmax,static,dirichlet,CC,1,per_class_accs_class_4,0.01,0.0
CIFAR-10,softmax,static,dirichlet,CC,2,per_class_accs_class_4,0.01,0.0
CIFAR-10,softmax,static,dirichlet,CC,3,per_class_accs_class_4,0.01,0.0
CIFAR-10,softmax,static,dirichlet,CC,4,per_class_accs_class_4,0.01,0.0
CIFAR-10,softmax,static,dirichlet,CC,5,per_class_accs_class_4,0.01,0.0
CIFAR-10,softmax,static,dirichlet,CC,6,per_class_accs_class_4,0.01,0.0
CIFAR-10,softmax,static,dirichlet,CC,7,per_class_accs_class_4,0.01,0.0
CIFAR-10,softmax,static,dirichlet,CC,8,per_class_accs_class_4,0.01,0.0
CIFAR-10,softmax,static,dirichlet,CC,9,per_class_accs_class_4,0.2795,0.54782
CIFAR-10,softmax,static,dirichlet,CC,0,per_class_accs_class_5,0.1535,0.29889999999999994
CIFAR-10,softmax,static,dirichlet,CC,1,per_class_accs_class_5,0.1535,0.29889999999999994
CIFAR-10,softmax,static,dirichlet,CC,2,per_class_accs_class_5,0.1535,0.29889999999999994
CIFAR-10,softmax,static,dirichlet,CC,3,per_class_accs_class_5,0.1535,0.29889999999999994
CIFAR-10,softmax,static,dirichlet,CC,4,per_class_accs_class_5,0.1535,0.29889999999999994
CIFAR-10,softmax,static,dirichlet,CC,5,per_class_accs_class_5,0.1535,0.29889999999999994
CIFAR-10,softmax,static,dirichlet,CC,6,per_class_accs_class_5,0.1535,0.29889999999999994
CIFAR-10,softmax,static,dirichlet,CC,7,per_class_accs_class_5,0.1535,0.29889999999999994
CIFAR-10,softmax,static,dirichlet,CC,8,per_class_accs_class_5,0.1535,0.29889999999999994
CIFAR-10,softmax,static,dirichlet,CC,9,per_class_accs_class_5,0.0,0.0
CIFAR-10,softmax,static,dirichlet,CC,0,per_class_accs_class_6,0.0365,0.06761999999999999
CIFAR-10,softmax,static,dirichlet,CC,1,per_class_accs_class_6,0.0365,0.06761999999999999
CIFAR-10,softmax,static,dirichlet,CC,2,per_class_accs_class_6,0.0365,0.06761999999999999
CIFAR-10,softmax,static,dirichlet,CC,3,per_class_accs_class_6,0.0365,0.06761999999999999
CIFAR-10,softmax,static,dirichlet,CC,4,per_class_accs_class_6,0.0365,0.06761999999999999
CIFAR-10,softmax,static,dirichlet,CC,5,per_class_accs_class_6,0.0365,0.06761999999999999
CIFAR-10,softmax,static,dirichlet,CC,6,per_class_accs_class_6,0.0365,0.06761999999999999
CIFAR-10,softmax,static,dirichlet,CC,7,per_class_accs_class_6,0.0365,0.06761999999999999
CIFAR-10,softmax,static,dirichlet,CC,8,per_class_accs_class_6,0.0365,0.06761999999999999
CIFAR-10,softmax,static,dirichlet,CC,9,per_class_accs_class_6,0.0,0.0
CIFAR-10,softmax,static,dirichlet,CC,0,per_class_accs_class_7,0.0565,0.10877999999999999
CIFAR-10,softmax,static,dirichlet,CC,1,per_class_accs_class_7,0.0565,0.10877999999999999
CIFAR-10,softmax,static,dirichlet,CC,2,per_class_accs_class_7,0.0565,0.10877999999999999
CIFAR-10,softmax,static,dirichlet,CC,3,per_class_accs_class_7,0.0565,0.10877999999999999
CIFAR-10,softmax,static,dirichlet,CC,4,per_class_accs_class_7,0.0565,0.10877999999999999
CIFAR-10,softmax,static,dirichlet,CC,5,per_class_accs_class_7,0.0565,0.10877999999999999
CIFAR-10,softmax,static,dirichlet,CC,6,per_class_accs_class_7,0.0565,0.10877999999999999
CIFAR-10,softmax,static,dirichlet,CC,7,per_class_accs_class_7,0.0565,0.10877999999999999
CIFAR-10,softmax,static,dirichlet,CC,8,per_class_accs_class_7,0.0565,0.10877999999999999
CIFAR-10,softmax,static,dirichlet,CC,9,per_class_accs_class_7,0.107,0.19991999999999996
CIFAR-10,softmax,static,dirichlet,CC,0,per_class_accs_class_8,0.179,0.35084
CIFAR-10,softmax,static,dirichlet,CC,1,per_class_accs_class_8,0.179,0.35084
CIFAR-10,softmax,static,dirichlet,CC,2,per_class_accs_class_8,0.179,0.35084
CIFAR-10,softmax,static,dirichlet,CC,3,per_class_accs_class_8,0.179,0.35084
CIFAR-10,softmax,static,dirichlet,CC,4,per_class_accs_class_8,0.179,0.35084
CIFAR-10,softmax,static,dirichlet,CC,5,per_class_accs_class_8,0.179,0.35084
CIFAR-10,softmax,static,dirichlet,CC,6,per_class_accs_class_8,0.179,0.35084
CIFAR-10,softmax,static,dirichlet,CC,7,per_class_accs_class_8,0.179,0.35084
CIFAR-10,softmax,static,dirichlet,CC,8,per_class_accs_class_8,0.179,0.35084
CIFAR-10,softmax,static,dirichlet,CC,9,per_class_accs_class_8,0.11850000000000001,0.22246
CIFAR-10,softmax,static,dirichlet,CC,0,per_class_accs_class_9,0.387,0.7585199999999999
CIFAR-10,softmax,static,dirichlet,CC,1,per_class_accs_class_9,0.387,0.7585199999999999
CIFAR-10,softmax,static,dirichlet,CC,2,per_class_accs_class_9,0.387,0.7585199999999999
CIFAR-10,softmax,static,dirichlet,CC,3,per_class_accs_class_9,0.387,0.7585199999999999
CIFAR-10,softmax,static,dirichlet,CC,4,per_class_accs_class_9,0.387,0.7585199999999999
CIFAR-10,softmax,static,dirichlet,CC,5,per_class_accs_class_9,0.387,0.7585199999999999
CIFAR-10,softmax,static,dirichlet,CC,6,per_class_accs_class_9,0.387,0.7585199999999999
CIFAR-10,softmax,static,dirichlet,CC,7,per_class_accs_class_9,0.387,0.7585199999999999
CIFAR-10,softmax,static,dirichlet,CC,8,per_class_accs_class_9,0.387,0.7585199999999999
CIFAR-10,softmax,static,dirichlet,CC,9,per_class_accs_class_9,0.5994999999999999,0.25381999999999993
CIFAR-10,softmax,static,dirichlet,FABA,0,accs,0.11155000000000001,0.02009
CIFAR-10,softmax,static,dirichlet,FABA,1,accs,0.11155000000000001,0.02009
CIFAR-10,softmax,static,dirichlet,FABA,2,accs,0.11155000000000001,0.02009
CIFAR-10,softmax,static,dirichlet,FABA,3,accs,0.11155000000000001,0.02009
CIFAR-10,softmax,static,dirichlet,FABA,4,accs,0.11155000000000001,0.02009
CIFAR-10,softmax,static,dirichlet,FABA,5,accs,0.11155000000000001,0.02009
CIFAR-10,softmax,static,dirichlet,FABA,6,accs,0.11155000000000001,0.02009
CIFAR-10,softmax,static,dirichlet,FABA,7,accs,0.11155000000000001,0.02009
CIFAR-10,softmax,static,dirichlet,FABA,8,accs,0.11155000000000001,0.02009
CIFAR-10,softmax,static,dirichlet,FABA,9,accs,0.1427,0.006664000000000001
CIFAR-10,softmax,static,dirichlet,FABA,0,losses,2.3185687589645383,0.02293660758209209
CIFAR-10,softmax,static,dirichlet,FABA,1,losses,2.3185687589645383,0.02293660758209209
CIFAR-10,softmax,static,dirichlet,FABA,2,losses,2.3185687589645383,0.02293660758209209
CIFAR-10,softmax,static,dirichlet,FABA,3,losses,2.3185687589645383,0.02293660758209209
CIFAR-10,softmax,static,dirichlet,FABA,4,losses,2.3185687589645383,0.02293660758209209
CIFAR-10,softmax,static,dirichlet,FABA,5,losses,2.3185687589645383,0.02293660758209209
CIFAR-10,softmax,static,dirichlet,FABA,6,losses,2.3185687589645383,0.02293660758209209
CIFAR-10,softmax,static,dirichlet,FABA,7,losses,2.3185687589645383,0.02293660758209209
CIFAR-10,softmax,static,dirichlet,FABA,8,losses,2.3185687589645383,0.02293660758209209
CIFAR-10,softmax,static,dirichlet,FABA,9,losses,2.500218855857849,0.06791917432403585
CIFAR-10,softmax,static,dirichlet,FABA,0,xi,11.187495231628418,0.7956500053405762
CIFAR-10,softmax,static,dirichlet,FABA,1,xi,10.942316055297852,0.7296774387359619
CIFAR-10,softmax,static,dirichlet,FABA,2,xi,10.649336814880371,0.3703655004501343
CIFAR-10,softmax,static,dirichlet,FABA,3,xi,10.287801742553711,0.32662802934646606
CIFAR-10,softmax,static,dirichlet,FABA,4,xi,10.102494239807129,0.7044348120689392
CIFAR-10,softmax,static,dirichlet,FABA,5,xi,9.979528427124023,0.8582710027694702
CIFAR-10,softmax,static,dirichlet,FABA,6,xi,9.63284683227539,1.2474333047866821
CIFAR-10,softmax,static,dirichlet,FABA,7,xi,9.573202133178711,1.4256139993667603
CIFAR-10,softmax,static,dirichlet,FABA,8,xi,9.39765739440918,1.5233535766601562
CIFAR-10,softmax,static,dirichlet,FABA,9,xi,9.297917366027832,1.839032769203186
CIFAR-10,softmax,static,dirichlet,FABA,0,A,6.020281791687012,1.1314735412597656
CIFAR-10,softmax,static,dirichlet,FABA,1,A,5.7699737548828125,0.983248233795166
CIFAR-10,softmax,static,dirichlet,FABA,2,A,5.589552879333496,0.8010155558586121
CIFAR-10,softmax,static,dirichlet,FABA,3,A,5.495123386383057,0.559990406036377
CIFAR-10,softmax,static,dirichlet,FABA,4,A,5.397501468658447,0.5834441781044006
CIFAR-10,softmax,static,dirichlet,FABA,5,A,5.472383499145508,0.2569563388824463
CIFAR-10,softmax,static,dirichlet,FABA,6,A,5.345876693725586,0.130267933011055
CIFAR-10,softmax,static,dirichlet,FABA,7,A,5.387007236480713,0.24960291385650635
CIFAR-10,softmax,static,dirichlet,FABA,8,A,5.438922882080078,0.27945733070373535
CIFAR-10,softmax,static,dirichlet,FABA,9,A,5.413749694824219,0.5027577877044678
CIFAR-10,softmax,static,dirichlet,FABA,0,variance,0.001634114421904087,0.00033017422538250685
CIFAR-10,softmax,static,dirichlet,FABA,1,variance,0.001564081059768796,0.000260130618698895
CIFAR-10,softmax,static,dirichlet,FABA,2,variance,0.0015087039209902287,0.0001885231031337753
CIFAR-10,softmax,static,dirichlet,FABA,3,variance,0.0014480247627943754,9.723077528178692e-05
CIFAR-10,softmax,static,dirichlet,FABA,4,variance,0.0013964183162897825,2.6988083845935762e-05
CIFAR-10,softmax,static,dirichlet,FABA,5,variance,0.001351401791907847,1.4549973457178567e-05
CIFAR-10,softmax,static,dirichlet,FABA,6,variance,0.0013059289194643497,8.36998297017999e-05
CIFAR-10,softmax,static,dirichlet,FABA,7,variance,0.0013004172360524535,8.462153346044943e-05
CIFAR-10,softmax,static,dirichlet,FABA,8,variance,0.0012771030887961388,0.00011131937935715541
CIFAR-10,softmax,static,dirichlet,FABA,9,variance,0.0012630586279556155,0.00014186128100845963
CIFAR-10,softmax,static,dirichlet,FABA,0,per_class_accs_class_0,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,1,per_class_accs_class_0,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,2,per_class_accs_class_0,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,3,per_class_accs_class_0,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,4,per_class_accs_class_0,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,5,per_class_accs_class_0,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,6,per_class_accs_class_0,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,7,per_class_accs_class_0,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,8,per_class_accs_class_0,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,9,per_class_accs_class_0,0.3145,0.54782
CIFAR-10,softmax,static,dirichlet,FABA,0,per_class_accs_class_1,0.2255,0.42629999999999996
CIFAR-10,softmax,static,dirichlet,FABA,1,per_class_accs_class_1,0.2255,0.42629999999999996
CIFAR-10,softmax,static,dirichlet,FABA,2,per_class_accs_class_1,0.2255,0.42629999999999996
CIFAR-10,softmax,static,dirichlet,FABA,3,per_class_accs_class_1,0.2255,0.42629999999999996
CIFAR-10,softmax,static,dirichlet,FABA,4,per_class_accs_class_1,0.2255,0.42629999999999996
CIFAR-10,softmax,static,dirichlet,FABA,5,per_class_accs_class_1,0.2255,0.42629999999999996
CIFAR-10,softmax,static,dirichlet,FABA,6,per_class_accs_class_1,0.2255,0.42629999999999996
CIFAR-10,softmax,static,dirichlet,FABA,7,per_class_accs_class_1,0.2255,0.42629999999999996
CIFAR-10,softmax,static,dirichlet,FABA,8,per_class_accs_class_1,0.2255,0.42629999999999996
CIFAR-10,softmax,static,dirichlet,FABA,9,per_class_accs_class_1,0.0155,0.030379999999999997
CIFAR-10,softmax,static,dirichlet,FABA,0,per_class_accs_class_2,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,1,per_class_accs_class_2,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,2,per_class_accs_class_2,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,3,per_class_accs_class_2,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,4,per_class_accs_class_2,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,5,per_class_accs_class_2,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,6,per_class_accs_class_2,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,7,per_class_accs_class_2,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,8,per_class_accs_class_2,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,9,per_class_accs_class_2,0.0,0.0
CIFAR-10,softmax,static,dirichlet,FABA,0,per_class_accs_class_3,0.020499999999999997,0.03037999999999999
CIFAR-10,softmax,static,dirichlet,FABA,1,per_class_accs_class_3,0.020499999999999997,0.03037999999999999
CIFAR-10,softmax,static,dirichlet,FABA,2,per_class_accs_class_3,0.020499999999999997,0.03037999999999999
CIFAR-10,softmax,static,dirichlet,FABA,3,per_class_accs_class_3,0.020499999999999997,0.03037999999999999
CIFAR-10,softmax,static,dirichlet,FABA,4,per_class_accs_class_3,0.020499999999999997,0.03037999999999999
CIFAR-10,softmax,static,dirichlet,FABA,5,per_class_accs_class_3,0.020499999999999997,0.03037999999999999
CIFAR-10,softmax,static,dirichlet,FABA,6,per_class_accs_class_3,0.020499999999999997,0.03037999999999999
CIFAR-10,softmax,static,dirichlet,FABA,7,per_class_accs_class_3,0.020499999999999997,0.03037999999999999
CIFAR-10,softmax,static,dirichlet,FABA,8,per_class_accs_class_3,0.020499999999999997,0.03037999999999999
CIFAR-10,softmax,static,dirichlet,FABA,9,per_class_accs_class_3,0.1515,0.29694
CIFAR-10,softmax,static,dirichlet,FABA,0,per_class_accs_class_4,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,1,per_class_accs_class_4,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,2,per_class_accs_class_4,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,3,per_class_accs_class_4,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,4,per_class_accs_class_4,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,5,per_class_accs_class_4,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,6,per_class_accs_class_4,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,7,per_class_accs_class_4,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,8,per_class_accs_class_4,0.001,0.0
CIFAR-10,softmax,static,dirichlet,FABA,9,per_class_accs_class_4,0.0,0.0
CIFAR-10,softmax,static,dirichlet,FABA,0,per_class_accs_class_5,0.002,0.0
CIFAR-10,softmax,static,dirichlet,FABA,1,per_class_accs_class_5,0.002,0.0
CIFAR-10,softmax,static,dirichlet,FABA,2,per_class_accs_class_5,0.002,0.0
CIFAR-10,softmax,static,dirichlet,FABA,3,per_class_accs_class_5,0.002,0.0
CIFAR-10,softmax,static,dirichlet,FABA,4,per_class_accs_class_5,0.002,0.0
CIFAR-10,softmax,static,dirichlet,FABA,5,per_class_accs_class_5,0.002,0.0
CIFAR-10,softmax,static,dirichlet,FABA,6,per_class_accs_class_5,0.002,0.0
CIFAR-10,softmax,static,dirichlet,FABA,7,per_class_accs_class_5,0.002,0.0
CIFAR-10,softmax,static,dirichlet,FABA,8,per_class_accs_class_5,0.002,0.0
CIFAR-10,softmax,static,dirichlet,FABA,9,per_class_accs_class_5,0.058,0.11367999999999999
CIFAR-10,softmax,static,dirichlet,FABA,0,per_class_accs_class_6,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,1,per_class_accs_class_6,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,2,per_class_accs_class_6,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,3,per_class_accs_class_6,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,4,per_class_accs_class_6,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,5,per_class_accs_class_6,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,6,per_class_accs_class_6,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,7,per_class_accs_class_6,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,8,per_class_accs_class_6,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,9,per_class_accs_class_6,0.001,0.00196
CIFAR-10,softmax,static,dirichlet,FABA,0,per_class_accs_class_7,0.6699999999999999,0.5586
CIFAR-10,softmax,static,dirichlet,FABA,1,per_class_accs_class_7,0.6699999999999999,0.5586
CIFAR-10,softmax,static,dirichlet,FABA,2,per_class_accs_class_7,0.6699999999999999,0.5586
CIFAR-10,softmax,static,dirichlet,FABA,3,per_class_accs_class_7,0.6699999999999999,0.5586
CIFAR-10,softmax,static,dirichlet,FABA,4,per_class_accs_class_7,0.6699999999999999,0.5586
CIFAR-10,softmax,static,dirichlet,FABA,5,per_class_accs_class_7,0.6699999999999999,0.5586
CIFAR-10,softmax,static,dirichlet,FABA,6,per_class_accs_class_7,0.6699999999999999,0.5586
CIFAR-10,softmax,static,dirichlet,FABA,7,per_class_accs_class_7,0.6699999999999999,0.5586
CIFAR-10,softmax,static,dirichlet,FABA,8,per_class_accs_class_7,0.6699999999999999,0.5586
CIFAR-10,softmax,static,dirichlet,FABA,9,per_class_accs_class_7,0.4285,0.55958
CIFAR-10,softmax,static,dirichlet,FABA,0,per_class_accs_class_8,0.1935,0.36357999999999996
CIFAR-10,softmax,static,dirichlet,FABA,1,per_class_accs_class_8,0.1935,0.36357999999999996
CIFAR-10,softmax,static,dirichlet,FABA,2,per_class_accs_class_8,0.1935,0.36357999999999996
CIFAR-10,softmax,static,dirichlet,FABA,3,per_class_accs_class_8,0.1935,0.36357999999999996
CIFAR-10,softmax,static,dirichlet,FABA,4,per_class_accs_class_8,0.1935,0.36357999999999996
CIFAR-10,softmax,static,dirichlet,FABA,5,per_class_accs_class_8,0.1935,0.36357999999999996
CIFAR-10,softmax,static,dirichlet,FABA,6,per_class_accs_class_8,0.1935,0.36357999999999996
CIFAR-10,softmax,static,dirichlet,FABA,7,per_class_accs_class_8,0.1935,0.36357999999999996
CIFAR-10,softmax,static,dirichlet,FABA,8,per_class_accs_class_8,0.1935,0.36357999999999996
CIFAR-10,softmax,static,dirichlet,FABA,9,per_class_accs_class_8,0.456,0.89376
CIFAR-10,softmax,static,dirichlet,FABA,0,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,dirichlet,FABA,1,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,dirichlet,FABA,2,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,dirichlet,FABA,3,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,dirichlet,FABA,4,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,dirichlet,FABA,5,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,dirichlet,FABA,6,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,dirichlet,FABA,7,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,dirichlet,FABA,8,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,dirichlet,FABA,9,per_class_accs_class_9,0.002,0.00392
CIFAR-10,softmax,static,dirichlet,LFighter,0,accs,0.09865,0.0046060000000000085
CIFAR-10,softmax,static,dirichlet,LFighter,1,accs,0.09865,0.0046060000000000085
CIFAR-10,softmax,static,dirichlet,LFighter,2,accs,0.09865,0.0046060000000000085
CIFAR-10,softmax,static,dirichlet,LFighter,3,accs,0.09865,0.0046060000000000085
CIFAR-10,softmax,static,dirichlet,LFighter,4,accs,0.09865,0.0046060000000000085
CIFAR-10,softmax,static,dirichlet,LFighter,5,accs,0.09865,0.0046060000000000085
CIFAR-10,softmax,static,dirichlet,LFighter,6,accs,0.09865,0.0046060000000000085
CIFAR-10,softmax,static,dirichlet,LFighter,7,accs,0.09865,0.0046060000000000085
CIFAR-10,softmax,static,dirichlet,LFighter,8,accs,0.09865,0.0046060000000000085
CIFAR-10,softmax,static,dirichlet,LFighter,9,accs,0.1212,0.04155199999999999
CIFAR-10,softmax,static,dirichlet,LFighter,0,losses,2.3595257410049437,0.0617042186203002
CIFAR-10,softmax,static,dirichlet,LFighter,1,losses,2.3595257410049437,0.0617042186203002
CIFAR-10,softmax,static,dirichlet,LFighter,2,losses,2.3595257410049437,0.0617042186203002
CIFAR-10,softmax,static,dirichlet,LFighter,3,losses,2.3595257410049437,0.0617042186203002
CIFAR-10,softmax,static,dirichlet,LFighter,4,losses,2.3595257410049437,0.0617042186203002
CIFAR-10,softmax,static,dirichlet,LFighter,5,losses,2.3595257410049437,0.0617042186203002
CIFAR-10,softmax,static,dirichlet,LFighter,6,losses,2.3595257410049437,0.0617042186203002
CIFAR-10,softmax,static,dirichlet,LFighter,7,losses,2.3595257410049437,0.0617042186203002
CIFAR-10,softmax,static,dirichlet,LFighter,8,losses,2.3595257410049437,0.0617042186203002
CIFAR-10,softmax,static,dirichlet,LFighter,9,losses,2.6689875310897824,0.09094511965179429
CIFAR-10,softmax,static,dirichlet,LFighter,0,xi,9.978385925292969,1.1699548959732056
CIFAR-10,softmax,static,dirichlet,LFighter,1,xi,9.97557258605957,1.6077873706817627
CIFAR-10,softmax,static,dirichlet,LFighter,2,xi,9.989713668823242,1.561322808265686
CIFAR-10,softmax,static,dirichlet,LFighter,3,xi,9.874505996704102,1.891939640045166
CIFAR-10,softmax,static,dirichlet,LFighter,4,xi,9.849905014038086,2.156834363937378
CIFAR-10,softmax,static,dirichlet,LFighter,5,xi,9.83824348449707,2.367534637451172
CIFAR-10,softmax,static,dirichlet,LFighter,6,xi,9.543607711791992,2.5829994678497314
CIFAR-10,softmax,static,dirichlet,LFighter,7,xi,9.526365280151367,2.9620304107666016
CIFAR-10,softmax,static,dirichlet,LFighter,8,xi,9.562419891357422,3.137962818145752
CIFAR-10,softmax,static,dirichlet,LFighter,9,xi,9.393521308898926,2.9757351875305176
CIFAR-10,softmax,static,dirichlet,LFighter,0,A,8.693848609924316,2.425555944442749
CIFAR-10,softmax,static,dirichlet,LFighter,1,A,8.567512512207031,2.2504875659942627
CIFAR-10,softmax,static,dirichlet,LFighter,2,A,8.46298885345459,2.408773422241211
CIFAR-10,softmax,static,dirichlet,LFighter,3,A,8.37923812866211,2.264983654022217
CIFAR-10,softmax,static,dirichlet,LFighter,4,A,8.204379081726074,1.968841791152954
CIFAR-10,softmax,static,dirichlet,LFighter,5,A,8.189004898071289,1.4979997873306274
CIFAR-10,softmax,static,dirichlet,LFighter,6,A,8.133012771606445,1.6479532718658447
CIFAR-10,softmax,static,dirichlet,LFighter,7,A,8.118171691894531,1.6572248935699463
CIFAR-10,softmax,static,dirichlet,LFighter,8,A,8.028665542602539,1.7585963010787964
CIFAR-10,softmax,static,dirichlet,LFighter,9,A,7.922451972961426,1.472052812576294
CIFAR-10,softmax,static,dirichlet,LFighter,0,variance,0.002011702163144946,0.0006548094097524881
CIFAR-10,softmax,static,dirichlet,LFighter,1,variance,0.0019338538404554129,0.0006865575560368598
CIFAR-10,softmax,static,dirichlet,LFighter,2,variance,0.0018804074497893453,0.0006835443200543523
CIFAR-10,softmax,static,dirichlet,LFighter,3,variance,0.0018158047460019588,0.0007222892018035054
CIFAR-10,softmax,static,dirichlet,LFighter,4,variance,0.001760117243975401,0.0007107557030394673
CIFAR-10,softmax,static,dirichlet,LFighter,5,variance,0.0017192440573126078,0.0007114574545994401
CIFAR-10,softmax,static,dirichlet,LFighter,6,variance,0.0016716598765924573,0.0007170736789703369
CIFAR-10,softmax,static,dirichlet,LFighter,7,variance,0.0016585505800321698,0.0007076829206198454
CIFAR-10,softmax,static,dirichlet,LFighter,8,variance,0.0016396876890212297,0.0007156290812417865
CIFAR-10,softmax,static,dirichlet,LFighter,9,variance,0.0016069029225036502,0.000645691470708698
CIFAR-10,softmax,static,dirichlet,LFighter,0,per_class_accs_class_0,0.499,0.97608
CIFAR-10,softmax,static,dirichlet,LFighter,1,per_class_accs_class_0,0.499,0.97608
CIFAR-10,softmax,static,dirichlet,LFighter,2,per_class_accs_class_0,0.499,0.97608
CIFAR-10,softmax,static,dirichlet,LFighter,3,per_class_accs_class_0,0.499,0.97608
CIFAR-10,softmax,static,dirichlet,LFighter,4,per_class_accs_class_0,0.499,0.97608
CIFAR-10,softmax,static,dirichlet,LFighter,5,per_class_accs_class_0,0.499,0.97608
CIFAR-10,softmax,static,dirichlet,LFighter,6,per_class_accs_class_0,0.499,0.97608
CIFAR-10,softmax,static,dirichlet,LFighter,7,per_class_accs_class_0,0.499,0.97608
CIFAR-10,softmax,static,dirichlet,LFighter,8,per_class_accs_class_0,0.499,0.97608
CIFAR-10,softmax,static,dirichlet,LFighter,9,per_class_accs_class_0,0.267,0.52136
CIFAR-10,softmax,static,dirichlet,LFighter,0,per_class_accs_class_1,0.3815,0.74774
CIFAR-10,softmax,static,dirichlet,LFighter,1,per_class_accs_class_1,0.3815,0.74774
CIFAR-10,softmax,static,dirichlet,LFighter,2,per_class_accs_class_1,0.3815,0.74774
CIFAR-10,softmax,static,dirichlet,LFighter,3,per_class_accs_class_1,0.3815,0.74774
CIFAR-10,softmax,static,dirichlet,LFighter,4,per_class_accs_class_1,0.3815,0.74774
CIFAR-10,softmax,static,dirichlet,LFighter,5,per_class_accs_class_1,0.3815,0.74774
CIFAR-10,softmax,static,dirichlet,LFighter,6,per_class_accs_class_1,0.3815,0.74774
