Model,Attack,Partition,Aggregator,Iteration,TestAccuracy,TestLoss,xi,A
softmax,dynamic,dirichlet,Mean,30,0.4888,2.0864781665802004,2.3869104385375977,1.434039831161499
softmax,dynamic,dirichlet,Mean,31,0.4968,2.0799712574005125,2.386765718460083,1.415531039237976
softmax,dynamic,dirichlet,Mean,32,0.5082,2.0735025382995604,2.4123291969299316,1.4336909055709839
softmax,dynamic,dirichlet,Mean,33,0.5172,2.0670870582580565,2.384695529937744,1.4412462711334229
softmax,dynamic,dirichlet,Mean,34,0.5259,2.0607441829681394,2.361806869506836,1.4236105680465698
softmax,dynamic,dirichlet,Mean,35,0.535,2.0544557159423826,2.3581900596618652,1.4009371995925903
softmax,dynamic,dirichlet,Mean,36,0.5421,2.0482265289306643,2.333317518234253,1.3911855220794678
softmax,dynamic,dirichlet,Mean,37,0.5498,2.0420581523895263,2.293306827545166,1.3588578701019287
softmax,dynamic,dirichlet,Mean,38,0.5574,2.0359664783477784,2.295454502105713,1.3589880466461182
softmax,dynamic,dirichlet,Mean,39,0.5635,2.029925503921509,2.323192834854126,1.311792016029358
softmax,dynamic,dirichlet,Mean,40,0.5692,2.0239204124450683,2.2929437160491943,1.2844130992889404
softmax,dynamic,dirichlet,Mean,41,0.574,2.017960638809204,2.300109386444092,1.2545984983444214
softmax,dynamic,dirichlet,Mean,42,0.5797,2.0120522382736206,2.3095033168792725,1.2723829746246338
softmax,dynamic,dirichlet,Mean,43,0.586,2.0061674768447877,2.2993321418762207,1.2577351331710815
softmax,dynamic,dirichlet,Mean,44,0.5906,2.0003399812698364,2.329679250717163,1.273032307624817
softmax,dynamic,dirichlet,Mean,45,0.5959,1.9945606046676636,2.3109891414642334,1.2655129432678223
softmax,dynamic,dirichlet,Mean,46,0.6005,1.9888179027557373,2.268115997314453,1.2840003967285156
softmax,dynamic,dirichlet,Mean,47,0.6039,1.9831252696990966,2.3074488639831543,1.3005542755126953
softmax,dynamic,dirichlet,Mean,48,0.6074,1.9774750871658324,2.3134701251983643,1.3032690286636353
softmax,dynamic,dirichlet,Mean,49,0.6116,1.971855950164795,2.277029514312744,1.3033117055892944
softmax,dynamic,dirichlet,TriMean,0,0.1467,2.2880832012176513,3.1625797748565674,3.4020583629608154
softmax,dynamic,dirichlet,TriMean,1,0.1536,2.2803345668792723,3.1568081378936768,3.3877651691436768
softmax,dynamic,dirichlet,TriMean,2,0.161,2.272642553329468,3.0712807178497314,3.320469856262207
softmax,dynamic,dirichlet,TriMean,3,0.17,2.2651140834808348,3.1144156455993652,3.239870309829712
softmax,dynamic,dirichlet,TriMean,4,0.1777,2.257691522216797,3.087937355041504,3.070941686630249
softmax,dynamic,dirichlet,TriMean,5,0.1898,2.2503708518981935,3.0515739917755127,2.9649784564971924
softmax,dynamic,dirichlet,TriMean,6,0.2006,2.2431635437011717,3.012471914291382,2.881160020828247
softmax,dynamic,dirichlet,TriMean,7,0.2105,2.2361355690002442,2.9918153285980225,2.7921414375305176
softmax,dynamic,dirichlet,TriMean,8,0.2224,2.2292299339294432,3.0119986534118652,2.7329046726226807
softmax,dynamic,dirichlet,TriMean,9,0.2341,2.2223245780944825,2.986590623855591,2.621042490005493
softmax,dynamic,dirichlet,TriMean,10,0.2458,2.2155010536193847,2.946420669555664,2.527705430984497
softmax,dynamic,dirichlet,TriMean,11,0.2553,2.208761414718628,2.9584670066833496,2.429183006286621
softmax,dynamic,dirichlet,TriMean,12,0.2659,2.2020852188110354,2.9695615768432617,2.393218517303467
softmax,dynamic,dirichlet,TriMean,13,0.2806,2.195458374786377,2.922663688659668,2.3233261108398438
softmax,dynamic,dirichlet,TriMean,14,0.2952,2.1889218738555907,2.922354221343994,2.1872074604034424
softmax,dynamic,dirichlet,TriMean,15,0.3084,2.1824749183654784,2.9246771335601807,2.064884662628174
softmax,dynamic,dirichlet,TriMean,16,0.3224,2.1760882915496826,2.9305260181427,1.983969807624817
softmax,dynamic,dirichlet,TriMean,17,0.3347,2.1697668350219725,2.9038026332855225,1.8990504741668701
softmax,dynamic,dirichlet,TriMean,18,0.3476,2.1634374309539797,2.9223403930664062,1.9159122705459595
softmax,dynamic,dirichlet,TriMean,19,0.3619,2.1571371826171877,2.9559996128082275,1.9187171459197998
softmax,dynamic,dirichlet,TriMean,20,0.3736,2.1508589195251466,2.9730873107910156,1.9356740713119507
softmax,dynamic,dirichlet,TriMean,21,0.383,2.144588511276245,2.902376413345337,1.9188588857650757
softmax,dynamic,dirichlet,TriMean,22,0.3931,2.138337293243408,2.9188220500946045,1.895821452140808
softmax,dynamic,dirichlet,TriMean,23,0.4037,2.132160408782959,2.884460687637329,1.8937509059906006
softmax,dynamic,dirichlet,TriMean,24,0.4132,2.1260917610168457,2.847792863845825,1.8948489427566528
softmax,dynamic,dirichlet,TriMean,25,0.4207,2.1201520751953127,2.793468713760376,1.9095122814178467
softmax,dynamic,dirichlet,TriMean,26,0.43,2.1142264038085936,2.8147213459014893,1.917381763458252
softmax,dynamic,dirichlet,TriMean,27,0.4366,2.1083154556274413,2.8008105754852295,1.947960376739502
softmax,dynamic,dirichlet,TriMean,28,0.4448,2.1024692916870116,2.729314088821411,1.9108645915985107
softmax,dynamic,dirichlet,TriMean,29,0.4506,2.0966777675628663,2.704634189605713,1.9149411916732788
softmax,dynamic,dirichlet,TriMean,30,0.4569,2.0908973320007322,2.7216386795043945,1.944338083267212
softmax,dynamic,dirichlet,TriMean,31,0.462,2.085201145935059,2.7247300148010254,1.955429196357727
softmax,dynamic,dirichlet,TriMean,32,0.4646,2.079536824417114,2.705565929412842,1.922711968421936
softmax,dynamic,dirichlet,TriMean,33,0.4675,2.0739593105316163,2.7141048908233643,1.9345566034317017
softmax,dynamic,dirichlet,TriMean,34,0.4708,2.068400448989868,2.7518739700317383,1.9203282594680786
softmax,dynamic,dirichlet,TriMean,35,0.4742,2.062871461486816,2.7340474128723145,1.8895974159240723
softmax,dynamic,dirichlet,TriMean,36,0.4757,2.0574437896728517,2.747880697250366,1.878079891204834
softmax,dynamic,dirichlet,TriMean,37,0.4788,2.0520367176055907,2.7408645153045654,1.8244543075561523
softmax,dynamic,dirichlet,TriMean,38,0.4803,2.046624224472046,2.7147700786590576,1.869418978691101
softmax,dynamic,dirichlet,TriMean,39,0.4828,2.041244837188721,2.7919816970825195,1.8677217960357666
softmax,dynamic,dirichlet,TriMean,40,0.484,2.0358803939819334,2.798532247543335,1.8537222146987915
softmax,dynamic,dirichlet,TriMean,41,0.4856,2.0305519580841063,2.8310494422912598,1.8322436809539795
softmax,dynamic,dirichlet,TriMean,42,0.4879,2.0252938552856445,2.8151307106018066,1.7780367136001587
softmax,dynamic,dirichlet,TriMean,43,0.4906,2.0200552911758423,2.7618680000305176,1.7576974630355835
softmax,dynamic,dirichlet,TriMean,44,0.4931,2.014902862739563,2.7715137004852295,1.7291221618652344
softmax,dynamic,dirichlet,TriMean,45,0.4947,2.009731230926514,2.7333452701568604,1.7358441352844238
softmax,dynamic,dirichlet,TriMean,46,0.4968,2.0045846174240114,2.742924690246582,1.7068402767181396
softmax,dynamic,dirichlet,TriMean,47,0.4984,1.9995161115646363,2.7809958457946777,1.6660493612289429
softmax,dynamic,dirichlet,TriMean,48,0.5006,1.994518902015686,2.760828971862793,1.6797420978546143
softmax,dynamic,dirichlet,TriMean,49,0.5025,1.9895709674835205,2.7218828201293945,1.6521519422531128
softmax,dynamic,dirichlet,FABA,0,0.1007,2.2985925556182862,2.629340171813965,2.8727245330810547
softmax,dynamic,dirichlet,FABA,1,0.1169,2.2882997653961183,2.5914320945739746,2.7994654178619385
softmax,dynamic,dirichlet,FABA,2,0.1391,2.2784068019866943,2.5304300785064697,2.6882271766662598
softmax,dynamic,dirichlet,FABA,3,0.1649,2.268938468170166,2.494042158126831,2.5424911975860596
softmax,dynamic,dirichlet,FABA,4,0.1942,2.259805325317383,2.449681520462036,2.3443784713745117
softmax,dynamic,dirichlet,FABA,5,0.2227,2.251007367324829,2.431480884552002,2.164351463317871
softmax,dynamic,dirichlet,FABA,6,0.2456,2.2423795322418214,2.4280331134796143,2.023390531539917
softmax,dynamic,dirichlet,FABA,7,0.2606,2.233978820800781,2.4024062156677246,1.8636374473571777
softmax,dynamic,dirichlet,FABA,8,0.2774,2.2257462223052977,2.389094352722168,1.6859595775604248
softmax,dynamic,dirichlet,FABA,9,0.2942,2.217642688369751,2.3939807415008545,1.5514628887176514
softmax,dynamic,dirichlet,FABA,10,0.3078,2.2096971744537353,2.3665611743927,1.4331696033477783
softmax,dynamic,dirichlet,FABA,11,0.3187,2.201871574783325,2.3701236248016357,1.3337554931640625
softmax,dynamic,dirichlet,FABA,12,0.3299,2.194158447265625,2.346259832382202,1.2879419326782227
softmax,dynamic,dirichlet,FABA,13,0.3392,2.186534549331665,2.313506603240967,1.2699687480926514
softmax,dynamic,dirichlet,FABA,14,0.3489,2.1790202655792235,2.2932164669036865,1.2677247524261475
softmax,dynamic,dirichlet,FABA,15,0.3585,2.1716057830810547,2.2891430854797363,1.3048828840255737
softmax,dynamic,dirichlet,FABA,16,0.3689,2.1642274978637697,2.2665915489196777,1.3363866806030273
softmax,dynamic,dirichlet,FABA,17,0.378,2.156904626464844,2.291893720626831,1.363019585609436
softmax,dynamic,dirichlet,FABA,18,0.3892,2.149663363647461,2.2910337448120117,1.39498770236969
softmax,dynamic,dirichlet,FABA,19,0.404,2.142049192047119,2.2557270526885986,1.4308031797409058
softmax,dynamic,dirichlet,FABA,20,0.4179,2.1345207569122313,2.269200086593628,1.4488544464111328
softmax,dynamic,dirichlet,FABA,21,0.4305,2.1271380619049074,2.2637460231781006,1.45945405960083
softmax,dynamic,dirichlet,FABA,22,0.4438,2.119911326217651,2.264453411102295,1.463470697402954
softmax,dynamic,dirichlet,FABA,23,0.455,2.112762650680542,2.274897336959839,1.4523096084594727
softmax,dynamic,dirichlet,FABA,24,0.4606,2.1057109409332275,2.2543275356292725,1.4575141668319702
softmax,dynamic,dirichlet,FABA,25,0.4671,2.0987703617095947,2.244495153427124,1.4455993175506592
softmax,dynamic,dirichlet,FABA,26,0.4722,2.091963705062866,2.235269784927368,1.4325257539749146
softmax,dynamic,dirichlet,FABA,27,0.4798,2.085265247344971,2.2326574325561523,1.4443753957748413
softmax,dynamic,dirichlet,FABA,28,0.4849,2.0786465316772462,2.2214303016662598,1.447184443473816
softmax,dynamic,dirichlet,FABA,29,0.4892,2.072101808166504,2.2242228984832764,1.4331592321395874
softmax,dynamic,dirichlet,FABA,30,0.4976,2.0656414505004883,2.1975765228271484,1.4489630460739136
softmax,dynamic,dirichlet,FABA,31,0.5003,2.0592638790130615,2.2494754791259766,1.4683809280395508
softmax,dynamic,dirichlet,FABA,32,0.5033,2.052972333908081,2.2780158519744873,1.466617226600647
softmax,dynamic,dirichlet,FABA,33,0.507,2.0467139478683474,2.24930739402771,1.4636188745498657
softmax,dynamic,dirichlet,FABA,34,0.5098,2.040602519798279,2.21687912940979,1.4843169450759888
softmax,dynamic,dirichlet,FABA,35,0.5106,2.034563747406006,2.233271360397339,1.469909906387329
softmax,dynamic,dirichlet,FABA,36,0.5113,2.0285687326431274,2.1944286823272705,1.4338308572769165
softmax,dynamic,dirichlet,FABA,37,0.5125,2.02268854598999,2.2219626903533936,1.401366114616394
softmax,dynamic,dirichlet,FABA,38,0.512,2.016890187263489,2.2291407585144043,1.386112093925476
softmax,dynamic,dirichlet,FABA,39,0.5119,2.0111668241500853,2.2152421474456787,1.3264997005462646
softmax,dynamic,dirichlet,FABA,40,0.5139,2.0055347982406615,2.236809730529785,1.3281420469284058
softmax,dynamic,dirichlet,FABA,41,0.5151,1.9999315299987792,2.2695229053497314,1.28765869140625
softmax,dynamic,dirichlet,FABA,42,0.5147,1.9944284236907959,2.279689311981201,1.2611207962036133
softmax,dynamic,dirichlet,FABA,43,0.5147,1.9889958435058595,2.2717044353485107,1.2125424146652222
softmax,dynamic,dirichlet,FABA,44,0.5152,1.983623888015747,2.2510175704956055,1.2151964902877808
softmax,dynamic,dirichlet,FABA,45,0.5181,1.9779591861724855,2.2168965339660645,1.2305830717086792
softmax,dynamic,dirichlet,FABA,46,0.5194,1.972671872138977,2.220560312271118,1.2577284574508667
softmax,dynamic,dirichlet,FABA,47,0.5246,1.9671041973114014,2.193993330001831,1.3175104856491089
softmax,dynamic,dirichlet,FABA,48,0.5291,1.9616400493621826,2.155388832092285,1.3503446578979492
softmax,dynamic,dirichlet,FABA,49,0.5335,1.9562671726226806,2.1335155963897705,1.412152886390686
softmax,dynamic,dirichlet,CC,0,0.0831,2.3261047679901123,2.12960147857666,3.900036334991455
softmax,dynamic,dirichlet,CC,1,0.0965,2.3165003757476805,2.1009063720703125,3.8568501472473145
softmax,dynamic,dirichlet,CC,2,0.1138,2.3070165241241454,2.0880861282348633,3.7732315063476562
softmax,dynamic,dirichlet,CC,3,0.1312,2.297693268966675,2.1041080951690674,3.621227502822876
softmax,dynamic,dirichlet,CC,4,0.1505,2.2884883525848387,2.051414728164673,3.49343204498291
softmax,dynamic,dirichlet,CC,5,0.1693,2.279456744003296,2.079911470413208,3.3478987216949463
softmax,dynamic,dirichlet,CC,6,0.1872,2.2705730113983154,2.091012477874756,3.1224305629730225
softmax,dynamic,dirichlet,CC,7,0.2036,2.261868187713623,2.1259193420410156,2.8898673057556152
softmax,dynamic,dirichlet,CC,8,0.2193,2.253301522064209,2.1890950202941895,2.6907095909118652
softmax,dynamic,dirichlet,CC,9,0.2343,2.24490178565979,2.1515378952026367,2.514181137084961
softmax,dynamic,dirichlet,CC,10,0.2494,2.236604214096069,2.132158041000366,2.341304302215576
softmax,dynamic,dirichlet,CC,11,0.2634,2.2284721214294434,2.133570671081543,2.160118818283081
softmax,dynamic,dirichlet,CC,12,0.279,2.220424221801758,2.131441116333008,2.023390054702759
softmax,dynamic,dirichlet,CC,13,0.2948,2.2124512302398682,2.115633010864258,1.9465526342391968
softmax,dynamic,dirichlet,CC,14,0.309,2.204592728805542,2.081817150115967,1.8607629537582397
softmax,dynamic,dirichlet,CC,15,0.3208,2.1968221626281736,2.058058261871338,1.743825912475586
softmax,dynamic,dirichlet,CC,16,0.334,2.1891164024353027,2.107720136642456,1.7119494676589966
softmax,dynamic,dirichlet,CC,17,0.3493,2.181533102416992,2.0825939178466797,1.6764520406723022
softmax,dynamic,dirichlet,CC,18,0.3642,2.1740487087249756,2.0846028327941895,1.6691144704818726
softmax,dynamic,dirichlet,CC,19,0.3815,2.1666824855804445,2.098949670791626,1.603469729423523
softmax,dynamic,dirichlet,CC,20,0.3979,2.1593749328613283,2.13270902633667,1.59516179561615
softmax,dynamic,dirichlet,CC,21,0.4152,2.152139585113525,2.102576732635498,1.5742319822311401
softmax,dynamic,dirichlet,CC,22,0.4281,2.1449972045898438,2.0873239040374756,1.4887757301330566
softmax,dynamic,dirichlet,CC,23,0.4429,2.13792612991333,2.03299617767334,1.475045084953308
softmax,dynamic,dirichlet,CC,24,0.4554,2.130921522140503,2.0171422958374023,1.4407768249511719
softmax,dynamic,dirichlet,CC,25,0.4692,2.124021912384033,2.0393834114074707,1.4279885292053223
softmax,dynamic,dirichlet,CC,26,0.4811,2.117171963882446,2.034019947052002,1.4375275373458862
softmax,dynamic,dirichlet,CC,27,0.4928,2.110373276901245,2.0287516117095947,1.3916038274765015
softmax,dynamic,dirichlet,CC,28,0.5063,2.1035961051940917,2.012615919113159,1.4005075693130493
softmax,dynamic,dirichlet,CC,29,0.5157,2.0968947780609133,2.0957038402557373,1.3539317846298218
softmax,dynamic,dirichlet,CC,30,0.5245,2.090235034942627,2.08913516998291,1.3203141689300537
softmax,dynamic,dirichlet,CC,31,0.5334,2.0836584983825683,2.0803091526031494,1.3289251327514648
softmax,dynamic,dirichlet,CC,32,0.5414,2.07713409576416,2.0630455017089844,1.2922927141189575
softmax,dynamic,dirichlet,CC,33,0.549,2.070664647293091,2.0740158557891846,1.273846983909607
softmax,dynamic,dirichlet,CC,34,0.5569,2.0642378078460695,2.1129698753356934,1.2604999542236328
softmax,dynamic,dirichlet,CC,35,0.5653,2.0578690433502196,2.0729544162750244,1.274863600730896
softmax,dynamic,dirichlet,CC,36,0.5735,2.051540800476074,2.0903890132904053,1.2377561330795288
softmax,dynamic,dirichlet,CC,37,0.5813,2.0452976734161377,2.028563976287842,1.223976731300354
softmax,dynamic,dirichlet,CC,38,0.5886,2.0391019065856932,1.993704080581665,1.2036446332931519
softmax,dynamic,dirichlet,CC,39,0.5944,2.0329825771331786,2.016314744949341,1.193656086921692
softmax,dynamic,dirichlet,CC,40,0.6008,2.0268741172790525,1.975847601890564,1.1943063735961914
softmax,dynamic,dirichlet,CC,41,0.6048,2.020794020271301,1.961676836013794,1.1807485818862915
softmax,dynamic,dirichlet,CC,42,0.6094,2.0147604570388795,1.961620569229126,1.203970193862915
softmax,dynamic,dirichlet,CC,43,0.6141,2.008796837234497,1.959527611732483,1.2114049196243286
softmax,dynamic,dirichlet,CC,44,0.6203,2.0028651260375976,1.905888557434082,1.214758038520813
softmax,dynamic,dirichlet,CC,45,0.6248,1.996987296295166,1.9127585887908936,1.2148900032043457
softmax,dynamic,dirichlet,CC,46,0.63,1.9911617183685302,1.9346897602081299,1.2375037670135498
softmax,dynamic,dirichlet,CC,47,0.6349,1.9853543210983275,1.9423881769180298,1.2501565217971802
softmax,dynamic,dirichlet,CC,48,0.6384,1.9795877027511597,1.908691167831421,1.29312264919281
softmax,dynamic,dirichlet,CC,49,0.6424,1.9738390129089356,1.8738839626312256,1.3281391859054565
softmax,dynamic,dirichlet,LFighter,0,0.0942,2.3103862621307374,2.630373477935791,3.204286575317383
softmax,dynamic,dirichlet,LFighter,1,0.1038,2.299221704864502,2.5199999809265137,3.171994209289551
softmax,dynamic,dirichlet,LFighter,2,0.1141,2.288242318725586,2.4478368759155273,3.1107068061828613
softmax,dynamic,dirichlet,LFighter,3,0.1271,2.2773381408691407,2.3710410594940186,3.0477871894836426
softmax,dynamic,dirichlet,LFighter,4,0.1382,2.2665678047180178,2.2936036586761475,2.9615633487701416
softmax,dynamic,dirichlet,LFighter,5,0.1492,2.25597043800354,2.2355000972747803,2.913874626159668
softmax,dynamic,dirichlet,LFighter,6,0.1613,2.2455129718780515,2.2231767177581787,2.921903133392334
softmax,dynamic,dirichlet,LFighter,7,0.1706,2.2352733253479005,2.1679162979125977,2.83450984954834
softmax,dynamic,dirichlet,LFighter,8,0.1819,2.225189307785034,2.1059422492980957,2.702834367752075
softmax,dynamic,dirichlet,LFighter,9,0.1928,2.2152054359436035,2.034834861755371,2.5748097896575928
softmax,dynamic,dirichlet,LFighter,10,0.2043,2.205347353363037,2.0070693492889404,2.535525321960449
softmax,dynamic,dirichlet,LFighter,11,0.2128,2.1956655563354492,2.0212528705596924,2.434717893600464
softmax,dynamic,dirichlet,LFighter,12,0.2222,2.1860825637817385,1.9716525077819824,2.3934414386749268
softmax,dynamic,dirichlet,LFighter,13,0.2305,2.1765660068511963,1.9389020204544067,2.3184051513671875
softmax,dynamic,dirichlet,LFighter,14,0.2382,2.167127829360962,1.9115766286849976,2.3161981105804443
softmax,dynamic,dirichlet,LFighter,15,0.2476,2.157784945678711,1.931518793106079,2.2322211265563965
softmax,dynamic,dirichlet,LFighter,16,0.257,2.148595346069336,1.9504201412200928,2.210008144378662
softmax,dynamic,dirichlet,LFighter,17,0.2669,2.139530463409424,1.9742088317871094,2.1990699768066406
softmax,dynamic,dirichlet,LFighter,18,0.2758,2.1306761489868165,1.96788489818573,2.199178695678711
softmax,dynamic,dirichlet,LFighter,19,0.2834,2.1219078941345213,1.9862641096115112,2.232329845428467
softmax,dynamic,dirichlet,LFighter,20,0.2917,2.11325800743103,2.0244226455688477,2.2158501148223877
softmax,dynamic,dirichlet,LFighter,21,0.3019,2.104591648864746,1.9989255666732788,2.2261908054351807
softmax,dynamic,dirichlet,LFighter,22,0.3123,2.095950532913208,1.9561100006103516,2.238238573074341
softmax,dynamic,dirichlet,LFighter,23,0.3234,2.087369073867798,1.968907117843628,2.2729225158691406
softmax,dynamic,dirichlet,LFighter,24,0.3331,2.078893195724487,1.9621074199676514,2.3113560676574707
softmax,dynamic,dirichlet,LFighter,25,0.3431,2.070433227920532,1.9873881340026855,2.36124849319458
softmax,dynamic,dirichlet,LFighter,26,0.3503,2.062078843688965,1.9577922821044922,2.439622402191162
softmax,dynamic,dirichlet,LFighter,27,0.3605,2.053805305480957,1.9630824327468872,2.4963037967681885
softmax,dynamic,dirichlet,LFighter,28,0.3705,2.0455841365814207,2.0087461471557617,2.4995906352996826
softmax,dynamic,dirichlet,LFighter,29,0.3804,2.037405841445923,2.003722906112671,2.543057680130005
softmax,dynamic,dirichlet,LFighter,30,0.3887,2.029346481323242,1.9790990352630615,2.565676212310791
softmax,dynamic,dirichlet,LFighter,31,0.3985,2.0212990447998047,1.9909738302230835,2.5958938598632812
softmax,dynamic,dirichlet,LFighter,32,0.4084,2.0132570194244384,1.9890280961990356,2.594331741333008
softmax,dynamic,dirichlet,LFighter,33,0.4159,2.0052504611968995,1.9073907136917114,2.637796401977539
softmax,dynamic,dirichlet,LFighter,34,0.4241,1.9972171125411988,1.8918452262878418,2.7094838619232178
softmax,dynamic,dirichlet,LFighter,35,0.4316,1.9891931829452514,1.9487627744674683,2.7361228466033936
softmax,dynamic,dirichlet,LFighter,36,0.4389,1.981175414085388,1.9491207599639893,2.7322652339935303
softmax,dynamic,dirichlet,LFighter,37,0.4466,1.9731991449356079,1.9518442153930664,2.7820634841918945
softmax,dynamic,dirichlet,LFighter,38,0.4551,1.965239356994629,1.9116636514663696,2.827315330505371
softmax,dynamic,dirichlet,LFighter,39,0.4625,1.9572687168121339,1.9370254278182983,2.825915813446045
softmax,dynamic,dirichlet,LFighter,40,0.468,1.949396611213684,1.9257564544677734,2.8208703994750977
softmax,dynamic,dirichlet,LFighter,41,0.4737,1.9414855003356934,1.924206256866455,2.807767391204834
softmax,dynamic,dirichlet,LFighter,42,0.4797,1.9336879707336425,1.9357346296310425,2.8689615726470947
softmax,dynamic,dirichlet,LFighter,43,0.4849,1.9259597814559937,1.8892725706100464,2.912879228591919
softmax,dynamic,dirichlet,LFighter,44,0.4898,1.9182975467681884,1.9003134965896606,2.9540953636169434
softmax,dynamic,dirichlet,LFighter,45,0.4949,1.9107294645309447,1.8988597393035889,2.9730143547058105
softmax,dynamic,dirichlet,LFighter,46,0.4992,1.9031827146530151,1.8913620710372925,3.0138630867004395
softmax,dynamic,dirichlet,LFighter,47,0.5034,1.8956517946243285,1.8751165866851807,3.0812172889709473
softmax,dynamic,dirichlet,LFighter,48,0.5074,1.8881633834838867,1.8948888778686523,3.1043615341186523
softmax,dynamic,dirichlet,LFighter,49,0.5133,1.88073237285614,1.867246150970459,3.0911858081817627
softmax,dynamic,noniid,Mean,0,0.1337,2.284542304229736,7.514845371246338,5.516116142272949
softmax,dynamic,noniid,Mean,1,0.1452,2.2751046436309816,7.446742534637451,5.270801544189453
softmax,dynamic,noniid,Mean,2,0.1617,2.266398294067383,7.420881748199463,5.0135931968688965
softmax,dynamic,noniid,Mean,3,0.1757,2.2582688705444336,7.42350959777832,4.664023399353027
softmax,dynamic,noniid,Mean,4,0.1914,2.250533757019043,7.373229026794434,4.26981782913208
softmax,dynamic,noniid,Mean,5,0.2088,2.2430675773620607,7.370238780975342,3.911888837814331
softmax,dynamic,noniid,Mean,6,0.2283,2.23576835899353,7.33028507232666,3.6560099124908447
softmax,dynamic,noniid,Mean,7,0.2452,2.228556901550293,7.278127670288086,3.4571259021759033
softmax,dynamic,noniid,Mean,8,0.2601,2.2213246391296386,7.2677202224731445,3.3759641647338867
softmax,dynamic,noniid,Mean,9,0.273,2.2139763679504396,7.275073051452637,3.343977689743042
softmax,dynamic,noniid,Mean,10,0.2832,2.206519800186157,7.272291660308838,3.307689905166626
softmax,dynamic,noniid,Mean,11,0.2922,2.1989617027282713,7.241098403930664,3.2851545810699463
softmax,dynamic,noniid,Mean,12,0.2987,2.191222599411011,7.199431896209717,3.396059274673462
softmax,dynamic,noniid,Mean,13,0.3081,2.183314058303833,7.177710056304932,3.418656826019287
softmax,dynamic,noniid,Mean,14,0.3148,2.1752535217285156,7.156670570373535,3.4805405139923096
softmax,dynamic,noniid,Mean,15,0.3244,2.167014187240601,7.143924713134766,3.599825143814087
softmax,dynamic,noniid,Mean,16,0.3346,2.1585685928344724,7.1377081871032715,3.698667526245117
softmax,dynamic,noniid,Mean,17,0.3455,2.150024855041504,7.102392196655273,3.7956910133361816
softmax,dynamic,noniid,Mean,18,0.3576,2.141377452850342,7.073235511779785,3.8620498180389404
softmax,dynamic,noniid,Mean,19,0.3682,2.132637261581421,7.080167770385742,3.9086837768554688
softmax,dynamic,noniid,Mean,20,0.3799,2.123821960067749,7.042642593383789,3.9614644050598145
softmax,dynamic,noniid,Mean,21,0.3924,2.1149602226257325,7.011650562286377,4.078944683074951
softmax,dynamic,noniid,Mean,22,0.4078,2.1060928272247312,7.009324073791504,4.120065212249756
softmax,dynamic,noniid,Mean,23,0.4206,2.097230643081665,6.98269510269165,4.158586502075195
softmax,dynamic,noniid,Mean,24,0.4347,2.0883818271636962,6.979309558868408,4.20651912689209
softmax,dynamic,noniid,Mean,25,0.4469,2.0795956573486327,6.963301181793213,4.1758246421813965
softmax,dynamic,noniid,Mean,26,0.4621,2.0708378019332887,6.936380386352539,4.207631587982178
softmax,dynamic,noniid,Mean,27,0.4783,2.062109708404541,6.915706157684326,4.186712741851807
softmax,dynamic,noniid,Mean,28,0.4928,2.0535332187652586,6.887170791625977,4.189831733703613
softmax,dynamic,noniid,Mean,29,0.5072,2.0450777307510375,6.864339351654053,4.168035984039307
softmax,dynamic,noniid,Mean,30,0.5208,2.0367419929504393,6.862699508666992,4.103825569152832
softmax,dynamic,noniid,Mean,31,0.5314,2.0285704336166384,6.822545051574707,4.050661087036133
softmax,dynamic,noniid,Mean,32,0.5419,2.020495004081726,6.7773213386535645,4.085017681121826
softmax,dynamic,noniid,Mean,33,0.5519,2.01256998462677,6.7304253578186035,4.057209491729736
softmax,dynamic,noniid,Mean,34,0.5608,2.0048235660552978,6.674477577209473,4.021719455718994
softmax,dynamic,noniid,Mean,35,0.57,1.997237677001953,6.645803451538086,3.9981305599212646
softmax,dynamic,noniid,Mean,36,0.577,1.989809730529785,6.621062755584717,3.9164280891418457
softmax,dynamic,noniid,Mean,37,0.5818,1.9825316841125489,6.611534595489502,3.7877907752990723
softmax,dynamic,noniid,Mean,38,0.5883,1.9753931818008423,6.567403793334961,3.737729072570801
softmax,dynamic,noniid,Mean,39,0.5933,1.9683637619018555,6.533742427825928,3.729247570037842
softmax,dynamic,noniid,Mean,40,0.5977,1.9614819057464599,6.514678478240967,3.621833324432373
softmax,dynamic,noniid,Mean,41,0.6015,1.954781996536255,6.482875823974609,3.5401077270507812
softmax,dynamic,noniid,Mean,42,0.6048,1.9481880695343017,6.457180500030518,3.5113210678100586
softmax,dynamic,noniid,Mean,43,0.6069,1.9416784358978272,6.430502414703369,3.5092525482177734
softmax,dynamic,noniid,Mean,44,0.6103,1.9352815511703492,6.416607856750488,3.444511651992798
softmax,dynamic,noniid,Mean,45,0.6127,1.9289631334304809,6.375604629516602,3.477738618850708
softmax,dynamic,noniid,Mean,46,0.6162,1.9227585056304932,6.348224639892578,3.458587646484375
softmax,dynamic,noniid,Mean,47,0.6177,1.9166878311157227,6.308355331420898,3.4031870365142822
softmax,dynamic,noniid,Mean,48,0.6209,1.9107217584609986,6.305840015411377,3.329336404800415
softmax,dynamic,noniid,Mean,49,0.6229,1.9048275945663453,6.267375946044922,3.330155849456787
softmax,dynamic,noniid,TriMean,0,0.1108,2.3456692195892335,7.480953693389893,3.647113561630249
